LAMBX,LAMBY,model,order,seasonal_order,train_n,test_n,rmse,mae,bias,aic,bic,model_file,elapsed_seconds
9640,22410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.406652462672746,1.1174216017832619,0.29940587169845223,1642.2625247926694,1662.2819601282022,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_22410.pkl,1.632
9640,22490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6151802388574101,1.2825425696124058,0.09636227697430054,1656.8229363183868,1676.8423716539196,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_22490.pkl,1.624
9640,22570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.547607338083762,1.239500570370399,0.1781342176563843,1653.944825678585,1673.9642610141177,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_22570.pkl,1.624
9640,22650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5553773811362452,1.2444663390414545,0.16485248407003641,1654.0578392313969,1674.0772745669296,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_22650.pkl,1.623
9640,22730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6808676034301233,1.3416636756413425,0.38687160100476703,1674.5725982639326,1694.5920335994654,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_22730.pkl,1.617
9640,22810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.616098374926913,1.2817804542194342,0.1711988950076978,1664.9919913135018,1685.0114266490345,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_22810.pkl,1.617
9640,22890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.541013872351924,1.216849959409748,-0.028623279342394597,1660.8018008532938,1680.8212361888266,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_22890.pkl,1.616
9640,22970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5484588556001073,1.221367507568566,-0.05542080043221903,1657.510334416425,1677.5297697519577,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_22970.pkl,1.615
9640,23050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5678261140438232,1.2477044505506636,-0.07407062486603584,1656.0158785181227,1676.0353138536555,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_23050.pkl,1.616
9640,23130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.565052461970652,1.246113792517971,-0.066658022058921,1654.3613599050097,1674.3807952405425,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_23130.pkl,1.614
9640,23210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4659561217554504,1.1672247378304055,-0.011195955357062082,1660.3624440425863,1680.381879378119,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_23210.pkl,1.608
9640,23290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.591078454368471,1.2677264128796328,-0.20365408380351982,1677.826262023571,1697.8456973591037,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_23290.pkl,1.607
9640,23370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5945918110987338,1.2672567873839249,-0.1812282741714322,1680.1913929738682,1700.210828309401,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_23370.pkl,1.608
9640,23450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.682753380826173,1.355038263056506,-0.2236656980983662,1686.5691677504688,1706.5886030860015,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_23450.pkl,1.608
9640,23530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6188621531681073,1.288403057331536,-0.08103048646054556,1687.731389959063,1707.7508252945959,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_23530.pkl,1.599
9640,23610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.62163640365596,1.2905319300926104,-0.06237340632064542,1688.8863900025044,1708.9058253380372,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_23610.pkl,1.598
9640,23690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6705507755455902,1.3429215249570576,-0.23230283434182905,1690.5048293408354,1710.5242646763681,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_23690.pkl,1.591
9640,23770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4881042892339402,1.1860776746910575,0.17306832050740337,1682.8018327232676,1702.8212680588003,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_23770.pkl,1.592
9640,23850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4618159754242595,1.1803695532547154,0.13984454990877723,1675.0420573843396,1695.0614927198724,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_23850.pkl,1.59
9640,23930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4849007683304791,1.1944334364607037,0.07652361315893193,1687.6643679191034,1707.6838032546361,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_23930.pkl,1.592
9640,24010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4912931886134049,1.1875813401895996,0.1934325486919001,1676.987749760954,1697.0071850964869,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_24010.pkl,1.59
9640,24090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.469249559161336,1.1742488901470989,0.12836505529738093,1691.7145360312588,1711.7339713667916,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_24090.pkl,1.59
9640,24170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4881120705787747,1.1854395176517745,0.17534721965381342,1681.8004924510133,1701.819927786546,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_24170.pkl,1.582
9640,24250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6588756334109038,1.316716279230705,-0.06485039095067417,1685.0971122896708,1705.1165476252036,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_24250.pkl,1.584
9640,24330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6699921772046622,1.320226666013185,-0.06256861880882719,1685.080387598608,1705.0998229341408,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_24330.pkl,1.576
9640,24410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6651270662351119,1.319497139791039,-0.06379429977466526,1684.942123094755,1704.9615584302878,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_24410.pkl,1.576
9640,24490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.66387058430373,1.3182899532392618,-0.06361886882395586,1684.8334226191116,1704.8528579546444,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_24490.pkl,1.577
9640,24570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.623539027782836,1.299629558951932,0.1593577570187409,1671.1514082058857,1691.1708435414184,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_24570.pkl,1.567
9640,24650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.624508714680271,1.2967254943924236,0.1591052839351078,1670.530375501921,1690.5498108374538,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_24650.pkl,1.575
9640,24730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6353852553368238,1.2997863692645688,0.14949521417224285,1669.5922405966805,1689.6116759322133,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_24730.pkl,1.576
9640,24810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6345709095978547,1.2986347396639442,0.1439328968693611,1667.5390738960882,1687.558509231621,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_24810.pkl,1.584
9640,24890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6282434511891837,1.2915619939757148,0.15095208153726078,1666.02273210475,1686.0421674402828,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_24890.pkl,1.584
9640,24970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6297204531053604,1.2924881036089555,0.14940570567068692,1665.0545177340111,1685.073953069544,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_24970.pkl,1.6
9640,25050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.626189778460974,1.2959076245937025,0.1600002321683087,1670.124980990906,1690.1444163264387,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_25050.pkl,1.607
9640,25130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.625530691157065,1.3076148684424829,0.1482689112251688,1671.828127795611,1691.8475631311437,results_sarima/all_9892_best_model/models/sarima_lambx_9640_lamby_25130.pkl,1.608
9720,18410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.1945844355771893,1.0451492504728979,-0.6659307533490865,1254.3729037830308,1274.3923391185635,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_18410.pkl,1.623
9720,18490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.218609323827634,1.0609086409574628,-0.6996913118656346,1260.736190372344,1280.7556257078768,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_18490.pkl,1.632
9720,18570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.0730736141102668,0.8196756678008933,0.3511896856212238,1269.0670654840212,1289.086500819554,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_18570.pkl,1.648
9720,18650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.117899197961743,0.8959067011750607,-0.11316281678789529,1355.1018102751882,1375.121245610721,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_18650.pkl,1.672
9720,18730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4088977954874515,1.1232656322819057,-0.5743882360888422,1412.456255648608,1432.4756909841408,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_18730.pkl,1.681
9720,18810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.457442851280381,1.1727994134888142,-0.5691828490382136,1422.8366592307898,1442.8560945663226,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_18810.pkl,1.703
9720,18890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.245761781812013,1.019267858306459,-0.29940025533966613,1378.407936475658,1398.4273718111908,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_18890.pkl,1.727
9720,18970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.3390109410498192,1.0910811323414753,-0.46753294475010615,1389.7684414302446,1409.7878767657774,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_18970.pkl,1.751
9720,19050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5849965217952715,1.243052655535258,-0.23787779176014356,1482.5848597567665,1502.6042950922993,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_19050.pkl,1.768
9720,19130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.566708375109142,1.231753359447109,-0.1805695707831182,1504.0920369321789,1524.1114722677116,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_19130.pkl,1.792
9720,19210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5591498810683224,1.213861309558803,-0.2726628753030486,1492.0144290877463,1512.033864423279,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_19210.pkl,1.799
9720,19290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5600095079083063,1.2091340388669527,-0.251689619483676,1548.9128440356312,1568.932279371164,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_19290.pkl,1.824
9720,19370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5621824021170474,1.2175315151360724,-0.2151684754477424,1514.7484782202193,1534.767913555752,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_19370.pkl,1.832
9720,19770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6519982924083265,1.3172029793877338,-0.2208501402220666,1610.1230525125918,1630.1424878481246,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_19770.pkl,1.84
9720,19850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5431793779562124,1.2271533614665062,0.1305072703032301,1573.222970345838,1593.2424056813707,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_19850.pkl,1.857
9720,19930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5529154215669472,1.2354303073832522,0.0503946921956732,1580.1801227567043,1600.199558092237,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_19930.pkl,1.872
9720,20330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5804832116698322,1.2574609092069253,-0.07859942967049516,1597.4183866480269,1617.4378219835596,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_20330.pkl,1.865
9720,20410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.733575502505527,1.3648800533260943,-0.25164277641231975,1635.8655586030336,1655.8849939385664,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_20410.pkl,1.88
9720,20490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6819764649381101,1.3215658327576023,-0.18454308051921678,1622.8567450430812,1642.876180378614,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_20490.pkl,1.872
9720,20570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7164992798914802,1.3529346093896741,-0.2332408544509216,1631.081754256686,1651.1011895922188,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_20570.pkl,1.88
9720,20650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7197695621227345,1.3570669103503292,-0.23965991631795638,1632.3158975719473,1652.33533290748,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_20650.pkl,1.871
9720,21050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.781504369674286,1.4109158981914804,-0.33844961958301883,1635.121050436911,1655.1404857724438,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_21050.pkl,1.856
9720,21130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7821429178186818,1.4085052333045285,-0.3311867234796835,1637.6530449654294,1657.6724803009622,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_21130.pkl,1.848
9720,21210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6566724538664357,1.2857920864314074,-0.06654015497241232,1610.4301254492884,1630.4495607848212,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_21210.pkl,1.848
9720,21290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5545147733359768,1.2009358059344715,0.10384391416489215,1600.8990270448446,1620.9184623803774,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_21290.pkl,1.84
9720,21370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.459592201810837,1.155275361514244,-0.08990947875943549,1582.4749980253077,1602.4944333608405,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_21370.pkl,1.832
9720,21450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5998858130154374,1.2505778191538357,-0.09244941253688761,1606.1640097405013,1626.183445076034,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_21450.pkl,1.832
9720,21530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.9068769329391235,1.5151723559843386,-0.5711838539168927,1639.5288024202748,1659.5482377558076,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_21530.pkl,1.824
9720,21610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.8602965078854408,1.4743770678363894,-0.5051035936784304,1626.4784274625492,1646.497862798082,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_21610.pkl,1.825
9720,21690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.9335777867394073,1.531437270010444,-0.5872635587775784,1631.832612809962,1651.8520481454948,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_21690.pkl,1.825
9720,21770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.7646844261363415,1.3849036566320343,-0.3710962601861594,1617.9494380617898,1637.9688733973226,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_21770.pkl,1.815
9720,21850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.8717739742712958,1.4792448018810263,-0.5020633277158254,1625.6138622149272,1645.63329755046,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_21850.pkl,1.808
9720,21930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6754548840563408,1.3160335157889056,-0.287081551701834,1611.864701437896,1631.8841367734287,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_21930.pkl,1.807
9720,22010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.620765659802265,1.2752758998581197,-0.2358323420344447,1609.912536335275,1629.9319716708078,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_22010.pkl,1.8
9720,22090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4433680304281704,1.1475798863364035,0.21959012628268818,1647.464962146823,1667.4843974823557,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_22090.pkl,1.8
9720,22170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.406719417977534,1.1186837827105678,0.2445011061920408,1647.0709611710472,1667.09039650658,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_22170.pkl,1.792
9720,22250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4061335236914452,1.1159780192968818,0.29002796513851375,1643.0661240377856,1663.0855593733183,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_22250.pkl,1.792
9720,22330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4138193128809198,1.1249516908717982,0.3236197309506689,1639.9549497271619,1659.9743850626946,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_22330.pkl,1.792
9720,22410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4225189245807395,1.1313657563229345,0.3476066465624183,1638.173134969351,1658.1925703048837,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_22410.pkl,1.789
9720,22490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6538568882076532,1.3149963014139676,0.29128117482570737,1672.1305535014094,1692.1499888369422,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_22490.pkl,1.784
9720,22570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.8195504579715118,1.4572179282189983,0.5702033041442431,1682.1212636102462,1702.140698945779,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_22570.pkl,1.784
9720,22650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,2.148465744526361,1.7616871517828905,1.3145694653714821,1682.5984372840758,1702.6178726196085,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_22650.pkl,1.777
9720,22730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.674613123491733,1.3312945881220368,0.3679770171162384,1674.845501710214,1694.8649370457467,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_22730.pkl,1.769
9720,22810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6852132362439713,1.3432367620337011,0.3951829724719021,1674.7238171717697,1694.7432525073025,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_22810.pkl,1.768
9720,22890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6128230416784026,1.2769643688522674,0.15503150765966037,1663.9016574106047,1683.9210927461374,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_22890.pkl,1.759
9720,22970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5482224849872956,1.2212047007778704,-0.05640110990602102,1657.4286522182165,1677.4480875537492,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_22970.pkl,1.75
9720,23050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5610881797969887,1.2380060885770123,-0.06789869608007781,1655.7719854717677,1675.7914208073005,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_23050.pkl,1.753
9720,23130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4650137790073463,1.1663806884947145,-0.01188013765726433,1660.8483135317113,1680.867748867244,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_23130.pkl,1.744
9720,23210,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.459634962304766,1.1616582571302594,0.005310750600729349,1653.3821990179472,1673.40163435348,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_23210.pkl,1.744
9720,23290,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5688809218128348,1.2426253099097793,-0.1848545166713593,1664.1915046663767,1684.2109400019094,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_23290.pkl,1.735
9720,23370,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5682344965254231,1.2416844786741394,-0.17592438048809392,1662.674441394127,1682.6938767296597,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_23370.pkl,1.736
9720,23450,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5696296314709868,1.244081634751216,-0.1819770899948909,1663.2515462800854,1683.2709816156182,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_23450.pkl,1.728
9720,23530,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5682344965254231,1.2416844786741394,-0.17592438048809392,1662.674441394127,1682.6938767296597,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_23530.pkl,1.719
9720,23610,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5680061261184493,1.2414208340710948,-0.17652677076977982,1662.654567124767,1682.6740024602998,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_23610.pkl,1.72
9720,23690,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5886993634995377,1.2653098136685805,-0.2303420427860149,1676.179102937952,1696.1985382734847,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_23690.pkl,1.704
9720,23770,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.549203505616838,1.2178103061817687,0.12382872409689032,1666.593398843446,1686.6128341789788,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_23770.pkl,1.712
9720,23850,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4937977271693468,1.1876621603346889,0.19989952746098857,1674.9594025237272,1694.97883785926,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_23850.pkl,1.704
9720,23930,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.4704899380879237,1.175169274723979,0.13360049108545138,1692.4209926841295,1712.4404280196622,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_23930.pkl,1.704
9720,24010,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.5004890417258903,1.189758738111735,0.22114870033173106,1669.5827875154705,1689.6022228510033,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_24010.pkl,1.702
9720,24090,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6543763060516983,1.3372488213418443,-0.17814546720454696,1685.0790874571087,1705.0985227926415,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_24090.pkl,1.696
9720,24170,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6614486808899307,1.3413999753532133,-0.18671466760646835,1684.8038063164167,1704.8232416519495,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_24170.pkl,1.703
9720,24250,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6564248415437843,1.3328201749942703,-0.20859549903697375,1670.8110620601346,1690.8304973956674,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_24250.pkl,1.705
9720,24330,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6576516552912106,1.334292151294578,-0.20725910834701614,1671.2158906408658,1691.2353259763986,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_24330.pkl,1.703
9720,24410,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6668646306597186,1.3162435594240924,-0.07181666883239479,1677.73284506654,1697.7522804020728,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_24410.pkl,1.72
9720,24490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6700672315370417,1.3194932040486473,-0.0654230014935865,1684.644860920072,1704.6642962556048,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_24490.pkl,1.719
9720,24570,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6224353781578364,1.3005047862438515,0.15974446839381817,1671.7272568429512,1691.746692178484,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_24570.pkl,1.719
9720,24650,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6226337785360034,1.301883011395921,0.15911350565925922,1671.5275546726866,1691.5469900082194,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_24650.pkl,1.728
9720,24730,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.625239904100969,1.2975348683486194,0.15959185689496327,1670.5211721280593,1690.540607463592,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_24730.pkl,1.752
9720,24810,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6353291102594631,1.2998431352181934,0.15060120711107855,1669.6576649035542,1689.677100239087,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_24810.pkl,1.76
9720,24890,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6240952094673435,1.2960869910010198,0.1592201224919807,1670.4964125700753,1690.515847905608,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_24890.pkl,1.775
9720,24970,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.623391056766682,1.3018359025402158,0.15960205605512492,1671.5357266996568,1691.5551620351896,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_24970.pkl,1.799
9720,25050,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6290551260855537,1.2881827166506614,0.1418833949986609,1661.9416441873727,1681.9610795229055,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_25050.pkl,1.815
9720,25130,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.6251692724006168,1.2943694398524894,0.1585214252796985,1670.0489998154744,1690.0684351510072,results_sarima/all_9892_best_model/models/sarima_lambx_9720_lamby_25130.pkl,1.84
9800,18490,SARIMA,"(1, 0, 2)","(0, 1, 1, 12)",432,48,1.172805973942199,1.028062117195344,-0.6312760605849219,1250.0756131929197,1270.0950485284525,results_sarima/all_9892_best_model/models/sarima_lambx_9800_lamby_18490.pkl,1.855
