LAMBX,LAMBY,order,seasonal_order,ar.L1,ma.L1,ma.L2,ma.S.L12,sigma2,source_model
5240,23610,"(1, 0, 2)","(0, 1, 1, 12)",0.9097285501846673,-0.7983570241078272,-0.04467283119878224,-1.0560613523601396,2.390515700372274,sarima_lambx_5240_lamby_23610.pkl
5240,23690,"(1, 0, 2)","(0, 1, 1, 12)",0.9100836086426596,-0.7985191512978156,-0.045691968953502554,-1.0562288858122018,2.396045167033694,sarima_lambx_5240_lamby_23690.pkl
5240,23770,"(1, 0, 2)","(0, 1, 1, 12)",0.9101317052802654,-0.7987313914326243,-0.045831964925616156,-1.0562542603639604,2.398360237439593,sarima_lambx_5240_lamby_23770.pkl
5240,23850,"(1, 0, 2)","(0, 1, 1, 12)",0.9104192636031107,-0.7985345370088588,-0.046722100435989185,-1.0568090731862223,2.402138148783665,sarima_lambx_5240_lamby_23850.pkl
5240,23930,"(1, 0, 2)","(0, 1, 1, 12)",0.8869756985818577,-0.7765294835485982,-0.052018079342668284,-0.9606806945565357,2.6298270140428626,sarima_lambx_5240_lamby_23930.pkl
5240,24090,"(1, 0, 2)","(0, 1, 1, 12)",0.8876616957047406,-0.7785143727287803,-0.04762028610248194,-0.9644711489029828,2.5908790762479716,sarima_lambx_5240_lamby_24090.pkl
5240,24010,"(1, 0, 2)","(0, 1, 1, 12)",0.9105409233543796,-0.7990624484250033,-0.04639218397112486,-1.0569197560236088,2.4005120076756357,sarima_lambx_5240_lamby_24010.pkl
5240,24170,"(1, 0, 2)","(0, 1, 1, 12)",0.8877543927942146,-0.7789405246637826,-0.046917813748215166,-1.0362185003189295,2.410876108710069,sarima_lambx_5240_lamby_24170.pkl
5240,24250,"(1, 0, 2)","(0, 1, 1, 12)",0.9092082157705753,-0.7976476622325119,-0.04640828210410167,-0.9503960722828428,2.582211301076251,sarima_lambx_5240_lamby_24250.pkl
5240,24330,"(1, 0, 2)","(0, 1, 1, 12)",0.9094918410918831,-0.7973769486993979,-0.047015214362731775,-0.9504118725259655,2.5895387597879242,sarima_lambx_5240_lamby_24330.pkl
5240,24410,"(1, 0, 2)","(0, 1, 1, 12)",0.9092672602783038,-0.7972167623478474,-0.046624210588866406,-0.950628332564,2.5854453041863685,sarima_lambx_5240_lamby_24410.pkl
5240,24490,"(1, 0, 2)","(0, 1, 1, 12)",0.9125419211183774,-0.8162836111283849,-0.04136355525734408,-1.0541104994388024,2.358074129694817,sarima_lambx_5240_lamby_24490.pkl
5240,24650,"(1, 0, 2)","(0, 1, 1, 12)",0.9114352584163541,-0.8157864895258584,-0.040922212353514516,-1.0542885080462454,2.350177593505705,sarima_lambx_5240_lamby_24650.pkl
5240,24570,"(1, 0, 2)","(0, 1, 1, 12)",0.9133758416892811,-0.8160561719244295,-0.04230559065572862,-0.948151695047832,2.6233799779576272,sarima_lambx_5240_lamby_24570.pkl
5240,24730,"(1, 0, 2)","(0, 1, 1, 12)",0.907698855717777,-0.8156267949371058,-0.03782616149837922,-1.0527266806370836,2.3421660466652385,sarima_lambx_5240_lamby_24730.pkl
5240,24810,"(1, 0, 2)","(0, 1, 1, 12)",0.9124538282782138,-0.8164248208382484,-0.04113138500597719,-0.9486510247992148,2.6177307282558195,sarima_lambx_5240_lamby_24810.pkl
5240,24890,"(1, 0, 2)","(0, 1, 1, 12)",0.9026400036305587,-0.7956118328944376,-0.05230414942984577,-1.0464175355414242,2.2529608196665523,sarima_lambx_5240_lamby_24890.pkl
5240,24970,"(1, 0, 2)","(0, 1, 1, 12)",0.9041986560745549,-0.795951779055745,-0.053256922117988895,-0.9556636517735524,2.4753375907788215,sarima_lambx_5240_lamby_24970.pkl
5240,25050,"(1, 0, 2)","(0, 1, 1, 12)",0.9108250751846872,-0.7713804847961648,-0.07567423679942614,-1.0349773845281154,2.1440677044915235,sarima_lambx_5240_lamby_25050.pkl
5240,25130,"(1, 0, 2)","(0, 1, 1, 12)",0.9114342469080571,-0.7693165024009075,-0.07769396333431604,-1.0346720956466033,2.163527334798272,sarima_lambx_5240_lamby_25130.pkl
5240,25210,"(1, 0, 2)","(0, 1, 1, 12)",0.9113053909626572,-0.7692225693639879,-0.07776653090086173,-1.0346673382659641,2.162248441694637,sarima_lambx_5240_lamby_25210.pkl
5240,25370,"(1, 0, 2)","(0, 1, 1, 12)",0.909241390986834,-0.7761354721938869,-0.07066773724066452,-1.0359209886756933,2.1031522232924202,sarima_lambx_5240_lamby_25370.pkl
5240,25290,"(1, 0, 2)","(0, 1, 1, 12)",0.9114892459036821,-0.7688884037158953,-0.0780580161594244,-1.0345450272038001,2.1654069849836515,sarima_lambx_5240_lamby_25290.pkl
5240,25450,"(1, 0, 2)","(0, 1, 1, 12)",0.9085525360781682,-0.7763606047816417,-0.07003964674734794,-1.0365927327670776,2.094439053992284,sarima_lambx_5240_lamby_25450.pkl
5240,25530,"(1, 0, 2)","(0, 1, 1, 12)",0.9206146215397902,-0.7694567636739132,-0.08070508924807457,-1.0305479550735877,1.971298721110895,sarima_lambx_5240_lamby_25530.pkl
5240,25610,"(1, 0, 2)","(0, 1, 1, 12)",0.9207173914162491,-0.7828794570566107,-0.06972707872589225,-1.0338978577814695,1.8867233358217397,sarima_lambx_5240_lamby_25610.pkl
5320,17210,"(1, 0, 2)","(0, 1, 1, 12)",0.4287209960918043,-0.3081589511206949,0.08132429661838053,-1.1621391089596829,1.95083062543079,sarima_lambx_5320_lamby_17210.pkl
5320,17290,"(1, 0, 2)","(0, 1, 1, 12)",0.3982460811977874,-0.29205903935388633,0.08695169419407635,-1.1630013232953296,1.9904107945992666,sarima_lambx_5320_lamby_17290.pkl
5320,17370,"(1, 0, 2)","(0, 1, 1, 12)",0.26694763166159174,-0.19896863527958475,0.09874633826253151,-1.145251765818809,2.1432445765760355,sarima_lambx_5320_lamby_17370.pkl
5320,17450,"(1, 0, 2)","(0, 1, 1, 12)",0.32760557709444926,-0.25020946692012364,0.08634665841670613,-1.1487874570836425,2.056227849300161,sarima_lambx_5320_lamby_17450.pkl
5320,17530,"(1, 0, 2)","(0, 1, 1, 12)",0.4237048338689537,-0.3150069218815642,0.06808762253367263,-1.1489834073508225,1.9371099684407411,sarima_lambx_5320_lamby_17530.pkl
5320,17610,"(1, 0, 2)","(0, 1, 1, 12)",0.4206865894744709,-0.3128572835979486,0.06831780899308237,-1.1481266092403455,1.9263859449284229,sarima_lambx_5320_lamby_17610.pkl
5320,17690,"(1, 0, 2)","(0, 1, 1, 12)",0.47424484819426643,-0.38870111734868285,0.04924907745073581,-1.15073932527719,2.0447219699620125,sarima_lambx_5320_lamby_17690.pkl
5320,17770,"(1, 0, 2)","(0, 1, 1, 12)",0.9460557882128051,-0.845647482910577,-0.041409225509550104,-1.0938366167629257,1.9356731725048573,sarima_lambx_5320_lamby_17770.pkl
5320,17850,"(1, 0, 2)","(0, 1, 1, 12)",0.98118238615195,-0.8953979546950989,-0.034477318418581905,-1.0712185958981348,1.9954458124211376,sarima_lambx_5320_lamby_17850.pkl
5320,17930,"(1, 0, 2)","(0, 1, 1, 12)",0.9714184792444321,-0.8810470178640618,-0.03450819948102922,-1.0690997366371167,1.933339019852904,sarima_lambx_5320_lamby_17930.pkl
5320,18010,"(1, 0, 2)","(0, 1, 1, 12)",0.9655184102337605,-0.8731491199334093,-0.03419154312905828,-1.068010125243238,1.9117711129787445,sarima_lambx_5320_lamby_18010.pkl
5320,18090,"(1, 0, 2)","(0, 1, 1, 12)",0.928811157543913,-0.8523886865604452,-0.029795733351684568,-1.068702585393578,2.00205028162325,sarima_lambx_5320_lamby_18090.pkl
5320,18170,"(1, 0, 2)","(0, 1, 1, 12)",0.9179500969588802,-0.84062374564647,-0.02959092455627269,-1.0681409376131408,1.9892369184194962,sarima_lambx_5320_lamby_18170.pkl
5320,18250,"(1, 0, 2)","(0, 1, 1, 12)",0.9161118587245669,-0.8386918410976766,-0.029545868923638183,-1.0680434497879325,1.9883932309513759,sarima_lambx_5320_lamby_18250.pkl
5320,18330,"(1, 0, 2)","(0, 1, 1, 12)",0.9068316251180392,-0.8289750513320814,-0.028951808456262308,-1.0680083516634402,1.976124221019821,sarima_lambx_5320_lamby_18330.pkl
5320,18410,"(1, 0, 2)","(0, 1, 1, 12)",0.6216039484992482,-0.5448037818278835,0.0034735912282687006,-1.0784588331450649,2.0156064795731057,sarima_lambx_5320_lamby_18410.pkl
5320,18490,"(1, 0, 2)","(0, 1, 1, 12)",0.6216039484992482,-0.5448037818278835,0.0034735912282687006,-1.0784588331450649,2.0156064795731057,sarima_lambx_5320_lamby_18490.pkl
5320,18570,"(1, 0, 2)","(0, 1, 1, 12)",0.6221237780933446,-0.5454472889917042,0.0033513151179825258,-1.0795772530447383,2.0158412508496233,sarima_lambx_5320_lamby_18570.pkl
5320,18650,"(1, 0, 2)","(0, 1, 1, 12)",0.9108705440599631,-0.820910593998588,-0.024476302637852675,-1.059777380993786,2.1067410755179883,sarima_lambx_5320_lamby_18650.pkl
5320,18810,"(1, 0, 2)","(0, 1, 1, 12)",0.4986558735080596,-0.42780855676569796,0.028565118822534284,-1.0827994769452727,2.1163104802427966,sarima_lambx_5320_lamby_18810.pkl
5320,18730,"(1, 0, 2)","(0, 1, 1, 12)",0.38744318033254793,-0.31228727248576565,0.022127994997144098,-1.0511481727591583,2.1316561122895856,sarima_lambx_5320_lamby_18730.pkl
5320,18890,"(1, 0, 2)","(0, 1, 1, 12)",0.513251845323843,-0.44355499290830147,0.027209981662743972,-1.087790647213421,2.1267827379038424,sarima_lambx_5320_lamby_18890.pkl
5320,18970,"(1, 0, 2)","(0, 1, 1, 12)",0.5548624455827684,-0.4715401071558768,0.021822280792302935,-1.0618241918985203,2.10430399485314,sarima_lambx_5320_lamby_18970.pkl
5320,19050,"(1, 0, 2)","(0, 1, 1, 12)",0.5720770245272476,-0.49020838739984407,0.020592309661490036,-1.0698993057147663,2.1088109964000896,sarima_lambx_5320_lamby_19050.pkl
5320,19130,"(1, 0, 2)","(0, 1, 1, 12)",0.49956062839264026,-0.4343574821591422,0.028242960531172423,-1.0729832953917273,2.1700840513440354,sarima_lambx_5320_lamby_19130.pkl
5320,19210,"(1, 0, 2)","(0, 1, 1, 12)",0.4614266362121137,-0.40499739810306024,0.02686960930477864,-1.0860132579540012,2.2367752017298264,sarima_lambx_5320_lamby_19210.pkl
5320,19290,"(1, 0, 2)","(0, 1, 1, 12)",0.4702875456822855,-0.4134523805954414,0.027442269682427727,-1.0917159721373633,2.2570415976713862,sarima_lambx_5320_lamby_19290.pkl
5320,19370,"(1, 0, 2)","(0, 1, 1, 12)",0.44612083777628964,-0.3896061682826358,0.027449495916405647,-1.0795964791110977,2.215015353793357,sarima_lambx_5320_lamby_19370.pkl
5320,19450,"(1, 0, 2)","(0, 1, 1, 12)",0.42690149706002467,-0.3748782979906675,0.012379540932663568,-1.0662237299336506,2.3425995180128356,sarima_lambx_5320_lamby_19450.pkl
5320,19530,"(1, 0, 2)","(0, 1, 1, 12)",0.4731627189345828,-0.419107057899842,0.0130777422868734,-1.0830836526455083,2.3765504142813585,sarima_lambx_5320_lamby_19530.pkl
5320,19610,"(1, 0, 2)","(0, 1, 1, 12)",0.9684444580569221,-0.9221896394673869,-0.0022460550121534808,-1.0535771106086935,2.4796609688653377,sarima_lambx_5320_lamby_19610.pkl
5320,19690,"(1, 0, 2)","(0, 1, 1, 12)",0.967071268905873,-0.9203770635160863,-0.002294889370895903,-1.0537729109156586,2.475256854359523,sarima_lambx_5320_lamby_19690.pkl
5320,19770,"(1, 0, 2)","(0, 1, 1, 12)",0.4289673479862518,-0.3768397964483672,0.012414254979872568,-1.0674690255866681,2.3450607734448625,sarima_lambx_5320_lamby_19770.pkl
5320,19850,"(1, 0, 2)","(0, 1, 1, 12)",0.41148564704654905,-0.37227888669437287,0.00424717517806715,-0.9511016056063488,2.5569671905645057,sarima_lambx_5320_lamby_19850.pkl
5320,20010,"(1, 0, 2)","(0, 1, 1, 12)",0.40367042377531404,-0.3797662761241865,0.011346417375647611,-1.0758928875212035,2.3648519950801905,sarima_lambx_5320_lamby_20010.pkl
5320,19930,"(1, 0, 2)","(0, 1, 1, 12)",0.4132610561930978,-0.3876891874392259,0.0052344054074543915,-1.0596741482391792,2.3219061299433084,sarima_lambx_5320_lamby_19930.pkl
5320,20090,"(1, 0, 2)","(0, 1, 1, 12)",0.4080754092706033,-0.3843992526467428,0.007137642127173857,-1.0661383531268145,2.3385765301405725,sarima_lambx_5320_lamby_20090.pkl
5320,20170,"(1, 0, 2)","(0, 1, 1, 12)",-0.338377807133441,4.252134650037628,0.5269822658031293,-1.059197290332673,0.13229841983201068,sarima_lambx_5320_lamby_20170.pkl
5320,20250,"(1, 0, 2)","(0, 1, 1, 12)",-0.3325373240026498,4.2255341206235775,0.5058941889107992,-0.9450627492750902,0.14876349928883104,sarima_lambx_5320_lamby_20250.pkl
5320,20330,"(1, 0, 2)","(0, 1, 1, 12)",-0.36916089458221985,3.487774258285457,0.3485794978463987,-1.0548228406695987,0.20532495005675366,sarima_lambx_5320_lamby_20330.pkl
5320,20410,"(1, 0, 2)","(0, 1, 1, 12)",-0.4917946456606559,2.034235744270334,0.02912232789975671,-1.053904893542878,0.5867182711452993,sarima_lambx_5320_lamby_20410.pkl
5320,20490,"(1, 0, 2)","(0, 1, 1, 12)",0.4069701629923049,-0.39273354647142056,0.014665264572401008,-1.0589620031730373,2.4223243429021837,sarima_lambx_5320_lamby_20490.pkl
5320,20570,"(1, 0, 2)","(0, 1, 1, 12)",-0.9554087843263172,0.9944526582772977,-0.005541375799713296,-1.0645745489922194,2.3599061898953466,sarima_lambx_5320_lamby_20570.pkl
5320,20650,"(1, 0, 2)","(0, 1, 1, 12)",-0.303511038427652,5.783375865604665,0.9284975164647248,-0.8910371100312551,0.08846939957423186,sarima_lambx_5320_lamby_20650.pkl
5320,20730,"(1, 0, 2)","(0, 1, 1, 12)",0.9596224020441677,-0.8899078886751284,-0.011987596162461431,-0.9278620217747205,2.683918022910684,sarima_lambx_5320_lamby_20730.pkl
5320,20810,"(1, 0, 2)","(0, 1, 1, 12)",0.9586263014155814,-0.8883107249195631,-0.012269459510595479,-0.9273330699547362,2.6818729150376472,sarima_lambx_5320_lamby_20810.pkl
5320,20890,"(1, 0, 2)","(0, 1, 1, 12)",0.9584930318875088,-0.888115210708294,-0.012240264457580568,-0.9272260757358898,2.682138593777609,sarima_lambx_5320_lamby_20890.pkl
5320,20970,"(1, 0, 2)","(0, 1, 1, 12)",0.9529796698805111,-0.8793668248062314,-0.013892219768329116,-0.9261913218356308,2.6527951964588863,sarima_lambx_5320_lamby_20970.pkl
5320,21050,"(1, 0, 2)","(0, 1, 1, 12)",0.9791043438814284,-0.8994300733744278,-0.02613481428890043,-1.0611422701278044,2.4009056986788493,sarima_lambx_5320_lamby_21050.pkl
5320,21130,"(1, 0, 2)","(0, 1, 1, 12)",1.0035273493995591,-0.959671713267445,-0.04034440785803931,-0.9662852703300426,2.722545363013705,sarima_lambx_5320_lamby_21130.pkl
5320,21290,"(1, 0, 2)","(0, 1, 1, 12)",1.0037522219427997,-0.9589157088469381,-0.0410783492693143,-1.0369857977346952,2.529116977903226,sarima_lambx_5320_lamby_21290.pkl
5320,21210,"(1, 0, 2)","(0, 1, 1, 12)",1.004223537650646,-0.9633009204553825,-0.036712091129793484,-1.0378492585746646,2.5538286952782037,sarima_lambx_5320_lamby_21210.pkl
5320,21370,"(1, 0, 2)","(0, 1, 1, 12)",0.9700247751249397,-0.8874050620982257,-0.02424856167136198,-1.0662526732706528,2.5102897478936788,sarima_lambx_5320_lamby_21370.pkl
5320,21450,"(1, 0, 2)","(0, 1, 1, 12)",1.0035097564820241,-0.9570387631514484,-0.04296496076758161,-1.0365293107482578,2.5200564500620417,sarima_lambx_5320_lamby_21450.pkl
5320,21530,"(1, 0, 2)","(0, 1, 1, 12)",0.9508903028776121,-0.8608672589244627,-0.027922291812960878,-1.0717611416603174,2.5690326012164166,sarima_lambx_5320_lamby_21530.pkl
5320,21610,"(1, 0, 2)","(0, 1, 1, 12)",0.9418902888295493,-0.8480877657681015,-0.028949064692825474,-1.0716273241953254,2.517732989462366,sarima_lambx_5320_lamby_21610.pkl
5320,21690,"(1, 0, 2)","(0, 1, 1, 12)",0.9352832465021645,-0.8377181760953777,-0.030112234874170363,-0.9339445424926929,2.831633546019562,sarima_lambx_5320_lamby_21690.pkl
5320,21770,"(1, 0, 2)","(0, 1, 1, 12)",0.9300651799495816,-0.8289649283124703,-0.03130706372637991,-1.0697469767638734,2.439309677851983,sarima_lambx_5320_lamby_21770.pkl
5320,21850,"(1, 0, 2)","(0, 1, 1, 12)",0.9280211126320856,-0.8252154199271439,-0.03180071764843446,-0.9353875471416162,2.7766456488139806,sarima_lambx_5320_lamby_21850.pkl
5320,21930,"(1, 0, 2)","(0, 1, 1, 12)",0.921289523624191,-0.8335698099873001,-0.0226742227761289,-0.9288291551127202,2.735829049360048,sarima_lambx_5320_lamby_21930.pkl
5320,22010,"(1, 0, 2)","(0, 1, 1, 12)",0.9211078418456761,-0.8326312168286354,-0.023248709857852688,-1.076332513638964,2.359172874871389,sarima_lambx_5320_lamby_22010.pkl
5320,22090,"(1, 0, 2)","(0, 1, 1, 12)",0.9147586405943665,-0.8250853450777303,-0.02132260545033316,-1.0635113334551751,2.395761126766959,sarima_lambx_5320_lamby_22090.pkl
5320,22170,"(1, 0, 2)","(0, 1, 1, 12)",0.9224667842151523,-0.819228177713792,-0.029510637121461222,-1.0699299480648685,2.4432179956307722,sarima_lambx_5320_lamby_22170.pkl
5320,22250,"(1, 0, 2)","(0, 1, 1, 12)",0.91756854458896,-0.829306161219192,-0.02092598079091259,-1.0651081776368385,2.4033650401093936,sarima_lambx_5320_lamby_22250.pkl
5320,22330,"(1, 0, 2)","(0, 1, 1, 12)",0.9175492401372481,-0.8294471870596185,-0.020758778223124177,-1.0655597275936788,2.402748353876183,sarima_lambx_5320_lamby_22330.pkl
5320,22410,"(1, 0, 2)","(0, 1, 1, 12)",0.914860714425523,-0.8252876291504668,-0.021276257831492944,-1.0636200171924217,2.3953972421417316,sarima_lambx_5320_lamby_22410.pkl
5320,22490,"(1, 0, 2)","(0, 1, 1, 12)",0.9318946531658515,-0.8314790862867456,-0.022230001361327703,-1.052104012422179,2.420146552666459,sarima_lambx_5320_lamby_22490.pkl
5320,22570,"(1, 0, 2)","(0, 1, 1, 12)",0.9137325404223554,-0.8307631133724972,-0.01799482648928367,-1.0444838647478938,2.4283035345481134,sarima_lambx_5320_lamby_22570.pkl
5320,22650,"(1, 0, 2)","(0, 1, 1, 12)",0.9166054553156151,-0.8340472192484694,-0.017907215252500497,-1.0459899814749865,2.43146197177023,sarima_lambx_5320_lamby_22650.pkl
5320,22730,"(1, 0, 2)","(0, 1, 1, 12)",0.9148946077816467,-0.8319030311133644,-0.0181795464653073,-1.045322594778687,2.428196173517124,sarima_lambx_5320_lamby_22730.pkl
5320,22810,"(1, 0, 2)","(0, 1, 1, 12)",0.9343143965507293,-0.8275085375695789,-0.026345841304250727,-1.0537274545020747,2.3937397192852123,sarima_lambx_5320_lamby_22810.pkl
5320,22890,"(1, 0, 2)","(0, 1, 1, 12)",0.9335845430971943,-0.8264705966478795,-0.026541197348058692,-1.0539574352713956,2.3917827924590878,sarima_lambx_5320_lamby_22890.pkl
5320,22970,"(1, 0, 2)","(0, 1, 1, 12)",0.933312825016952,-0.8238516687916503,-0.03362757042458873,-0.9472656421193761,2.6397935608225973,sarima_lambx_5320_lamby_22970.pkl
5320,23050,"(1, 0, 2)","(0, 1, 1, 12)",0.936130168530436,-0.8281608453372358,-0.032726840089968165,-0.9466670219499436,2.648250825823683,sarima_lambx_5320_lamby_23050.pkl
5320,23130,"(1, 0, 2)","(0, 1, 1, 12)",0.9394057652953646,-0.831962417496976,-0.03262338026583506,-0.9460081870696196,2.66213357190896,sarima_lambx_5320_lamby_23130.pkl
5320,23210,"(1, 0, 2)","(0, 1, 1, 12)",0.9395997783317832,-0.8322451085578445,-0.03256096020843879,-0.9460256116620532,2.6635990316640523,sarima_lambx_5320_lamby_23210.pkl
5320,23290,"(1, 0, 2)","(0, 1, 1, 12)",0.9380869606404331,-0.830544223943935,-0.032627440495765624,-0.9460001270725692,2.6579702567784342,sarima_lambx_5320_lamby_23290.pkl
5320,23370,"(1, 0, 2)","(0, 1, 1, 12)",0.9166839868400092,-0.8057169761705629,-0.042716175253929796,-1.0534652060572582,2.388929799015108,sarima_lambx_5320_lamby_23370.pkl
5320,23450,"(1, 0, 2)","(0, 1, 1, 12)",0.9166839868400092,-0.8057169761705629,-0.042716175253929796,-1.0534652060572582,2.388929799015108,sarima_lambx_5320_lamby_23450.pkl
5320,23530,"(1, 0, 2)","(0, 1, 1, 12)",0.909622263080006,-0.7982876748601674,-0.04431717680111885,-1.0561569141022202,2.388148370685406,sarima_lambx_5320_lamby_23530.pkl
5320,23610,"(1, 0, 2)","(0, 1, 1, 12)",0.9094567384741171,-0.7983451298231948,-0.04417310629490602,-1.0560447882777468,2.389004772995923,sarima_lambx_5320_lamby_23610.pkl
5320,23690,"(1, 0, 2)","(0, 1, 1, 12)",0.9100788817097791,-0.7987562869216275,-0.044931106040169526,-1.0559382672627302,2.3933954047249286,sarima_lambx_5320_lamby_23690.pkl
5320,23770,"(1, 0, 2)","(0, 1, 1, 12)",0.9100788817097791,-0.7987562869216275,-0.044931106040169526,-1.0559382672627302,2.3933954047249286,sarima_lambx_5320_lamby_23770.pkl
5320,23850,"(1, 0, 2)","(0, 1, 1, 12)",0.9100836086426596,-0.7985191512978156,-0.045691968953502554,-1.0562288858122018,2.396045167033694,sarima_lambx_5320_lamby_23850.pkl
5320,24010,"(1, 0, 2)","(0, 1, 1, 12)",0.9102596332561599,-0.7989243434583775,-0.045901120052303165,-1.0563664269788413,2.398415974902302,sarima_lambx_5320_lamby_24010.pkl
5320,23930,"(1, 0, 2)","(0, 1, 1, 12)",0.9105352880043871,-0.7986345989975194,-0.046732671443824585,-1.0567345429354027,2.4015123614264975,sarima_lambx_5320_lamby_23930.pkl
5320,24090,"(1, 0, 2)","(0, 1, 1, 12)",0.8877480780379623,-0.7784383258148441,-0.047338570151763286,-0.964940067671763,2.588902573747978,sarima_lambx_5320_lamby_24090.pkl
5320,24170,"(1, 0, 2)","(0, 1, 1, 12)",0.8883000378100672,-0.7794502534647991,-0.04645310674652703,-0.9653432936478279,2.58590241251914,sarima_lambx_5320_lamby_24170.pkl
5320,24250,"(1, 0, 2)","(0, 1, 1, 12)",0.8881538038429048,-0.7789618911859268,-0.04672699916091307,-0.9654327721595788,2.585378488544028,sarima_lambx_5320_lamby_24250.pkl
5320,24330,"(1, 0, 2)","(0, 1, 1, 12)",0.9090320453205197,-0.7998296219651853,-0.044101284013514735,-1.052181448609945,2.3258710902160864,sarima_lambx_5320_lamby_24330.pkl
5320,24410,"(1, 0, 2)","(0, 1, 1, 12)",0.9125419211183774,-0.8162836111283849,-0.04136355525734408,-1.0541104994388024,2.358074129694817,sarima_lambx_5320_lamby_24410.pkl
5320,24490,"(1, 0, 2)","(0, 1, 1, 12)",0.9141855918758462,-0.8163225284773363,-0.04270041556490764,-0.9480988142376326,2.6287110804066485,sarima_lambx_5320_lamby_24490.pkl
5320,24570,"(1, 0, 2)","(0, 1, 1, 12)",0.9126374082304423,-0.8159720591573659,-0.04187263076592039,-0.9484793987313076,2.6210223982836065,sarima_lambx_5320_lamby_24570.pkl
5320,24650,"(1, 0, 2)","(0, 1, 1, 12)",0.9091433561014614,-0.8155943819605944,-0.03907006946043946,-1.0534104625360183,2.343853891603473,sarima_lambx_5320_lamby_24650.pkl
5320,24730,"(1, 0, 2)","(0, 1, 1, 12)",0.9119050417662776,-0.8159291651681161,-0.04114961255158424,-0.9484905970104761,2.6136332797348087,sarima_lambx_5320_lamby_24730.pkl
5320,24810,"(1, 0, 2)","(0, 1, 1, 12)",0.8998646370889085,-0.8022222030682232,-0.04794354839916916,-1.0575741537141874,2.353721309235692,sarima_lambx_5320_lamby_24810.pkl
5320,24970,"(1, 0, 2)","(0, 1, 1, 12)",0.9095465081367302,-0.7744358389554878,-0.07216777345517242,-1.0356745182190528,2.114727052233521,sarima_lambx_5320_lamby_24970.pkl
5320,25130,"(1, 0, 2)","(0, 1, 1, 12)",0.912731088285786,-0.7666288802732539,-0.08079610618488564,-1.0334596729999437,2.2040227288699374,sarima_lambx_5320_lamby_25130.pkl
5320,24890,"(1, 0, 2)","(0, 1, 1, 12)",0.9138101121756765,-0.8160957519995871,-0.042449384652986276,-0.9481002632197749,2.625424280778108,sarima_lambx_5320_lamby_24890.pkl
5320,25050,"(1, 0, 2)","(0, 1, 1, 12)",0.9114892459036821,-0.7688884037158953,-0.0780580161594244,-1.0345450272038001,2.1654069849836515,sarima_lambx_5320_lamby_25050.pkl
5320,25210,"(1, 0, 2)","(0, 1, 1, 12)",0.9116504354501564,-0.7695644275215634,-0.07756826287684741,-1.034416408305171,2.167075636457074,sarima_lambx_5320_lamby_25210.pkl
5320,25290,"(1, 0, 2)","(0, 1, 1, 12)",0.9095465081367302,-0.7744358389554878,-0.07216777345517242,-1.0356745182190528,2.114727052233521,sarima_lambx_5320_lamby_25290.pkl
5320,25370,"(1, 0, 2)","(0, 1, 1, 12)",0.9097500139795581,-0.7735999998266019,-0.07313946338999279,-1.0355808317581876,2.118868308047244,sarima_lambx_5320_lamby_25370.pkl
5320,25450,"(1, 0, 2)","(0, 1, 1, 12)",0.9108250751846872,-0.7713804847961648,-0.07567423679942614,-1.0349773845281154,2.1440677044915235,sarima_lambx_5320_lamby_25450.pkl
5320,25530,"(1, 0, 2)","(0, 1, 1, 12)",0.9206290047463828,-0.7698464156644514,-0.08011189507578938,-0.970751897155836,2.086939644029823,sarima_lambx_5320_lamby_25530.pkl
5320,25610,"(1, 0, 2)","(0, 1, 1, 12)",0.9204406758986745,-0.7757466487864189,-0.0752633809904765,-1.032153415328153,1.9249146273420399,sarima_lambx_5320_lamby_25610.pkl
5400,17210,"(1, 0, 2)","(0, 1, 1, 12)",0.2625694840169272,-0.19621068236511816,0.0985643333916973,-1.14323940357627,2.157598813120554,sarima_lambx_5400_lamby_17210.pkl
5400,17290,"(1, 0, 2)","(0, 1, 1, 12)",0.3217632826153435,-0.23733287503039283,0.09477358743323408,-1.1525100394556738,2.0396598414289784,sarima_lambx_5400_lamby_17290.pkl
5400,17370,"(1, 0, 2)","(0, 1, 1, 12)",0.2562002832053139,-0.19738485392557986,0.09370648994646731,-1.137315529124924,2.2014556529013602,sarima_lambx_5400_lamby_17370.pkl
5400,17450,"(1, 0, 2)","(0, 1, 1, 12)",0.33306302802291027,-0.25526739930326314,0.08591387357477474,-1.1501078690104058,2.0685913915175567,sarima_lambx_5400_lamby_17450.pkl
5400,17530,"(1, 0, 2)","(0, 1, 1, 12)",0.4320065540926006,-0.3191969165385765,0.06497745072055307,-1.146074400161213,1.90831029391046,sarima_lambx_5400_lamby_17530.pkl
5400,17610,"(1, 0, 2)","(0, 1, 1, 12)",0.44879310401620104,-0.3251417633042173,0.05413271497023189,-1.1263153109478536,1.8363670080289525,sarima_lambx_5400_lamby_17610.pkl
5400,17690,"(1, 0, 2)","(0, 1, 1, 12)",0.9676177154656055,-0.8745683817674483,-0.04653313157117204,-1.0939402636779674,2.0345608489951035,sarima_lambx_5400_lamby_17690.pkl
5400,17770,"(1, 0, 2)","(0, 1, 1, 12)",0.9392818978964574,-0.838748442454768,-0.03960792423745409,-1.087659682247085,1.8681648787294058,sarima_lambx_5400_lamby_17770.pkl
