LAMBX,LAMBY,n_observations,MAE,RMSE,R2,Bias,T_observed_mean,T_predicted_mean,mean_absolute_error,temperature_mean_difference
4920,23530,312,1.3259005966094826,1.6562580281612316,0.9087313863672039,0.09689953625202177,10.773717948717948,10.676818412465927,1.3259005966094826,0.09689953625202108
4920,23610,312,1.3311085040752704,1.6592723824002245,0.9081012518168667,0.13753001048014715,10.85897435897436,10.721444348494211,1.3311085040752704,0.13753001048014823
4920,23690,312,1.3204818500922277,1.650972845655382,0.9082325346398581,0.1852859208217034,11.066025641025641,10.880739720203938,1.3204818500922277,0.1852859208217037
4920,23770,312,1.3356770047774682,1.6698677104398156,0.9040716054250973,0.26292536564362357,11.29551282051282,11.032587454869198,1.3356770047774682,0.262925365643623
4920,23850,312,1.3310403927778585,1.6672246031597011,0.9050081529013388,0.2250191957522661,11.13205128205128,10.907032086299015,1.3310403927778585,0.2250191957522656
4920,23930,312,1.3363465073016974,1.6706913495844813,0.9054375969406735,0.1822897092654155,10.905448717948717,10.723159008683302,1.3363465073016974,0.1822897092654152
4920,24010,312,1.3289200889758574,1.6711270067338535,0.9077821415621571,0.08468698935631007,10.557051282051283,10.472364292694973,1.3289200889758574,0.08468698935631025
4920,24090,312,1.3304391243518927,1.6640985936108041,0.9074276069917084,0.17246126639537326,10.895512820512819,10.723051554117447,1.3304391243518927,0.17246126639537174
4920,24170,312,1.2654497802257538,1.6061846981113008,0.9111582266848102,0.17765358304366088,10.832371794871793,10.654718211828134,1.2654497802257538,0.17765358304365897
4920,24250,312,1.2536674063939313,1.59311047573024,0.9126450545088315,0.1881632109483083,10.862179487179487,10.674016276231178,1.2536674063939313,0.1881632109483089
4920,24330,312,1.2482226530710856,1.5874396422776782,0.9132244985584828,0.16968273963683686,10.854166666666666,10.684483927029829,1.2482226530710856,0.169682739636837
4920,24410,312,1.259144183458426,1.6007732920622928,0.9116148432456569,0.19866554049345161,10.979487179487181,10.780821638993729,1.259144183458426,0.19866554049345275
4920,24490,312,1.2654845642737853,1.61091516691652,0.9102999940063137,0.23471050797364654,11.085256410256411,10.850545902282764,1.2654845642737853,0.2347105079736469
4920,24570,312,1.2680249431194401,1.616011033748234,0.9097500767866139,0.24374255736668912,11.105448717948718,10.86170616058203,1.2680249431194401,0.24374255736668893
4920,24650,312,1.2833213053452663,1.6332300256227488,0.907617354599345,0.250284500229053,11.166666666666666,10.916382166437614,1.2833213053452663,0.2502845002290517
4920,24730,312,1.2021376171173195,1.5140838613928995,0.9091953432369658,0.19868866587296516,10.930128205128204,10.73143953925524,1.2021376171173195,0.19868866587296452
4920,24810,312,1.200763732042068,1.5254521206933953,0.9100462404036302,0.17940599948931962,10.979166666666666,10.799760667177347,1.200763732042068,0.1794059994893189
4920,24890,312,1.1519832967183528,1.4615752347574293,0.9079943204207106,0.2672496791069324,11.32628205128205,11.05903237217512,1.1519832967183528,0.2672496791069303
4920,24970,312,1.2067719242511652,1.5457362026811112,0.9070089525596474,0.3266036990361337,11.640064102564102,11.31346040352797,1.2067719242511652,0.3266036990361325
4920,25050,312,1.139500005887105,1.464425989760539,0.9104852423609594,0.21412236063908305,10.985897435897435,10.771775075258352,1.139500005887105,0.21412236063908274
4920,25130,312,1.1527717703428024,1.4691388712344031,0.9103997656077506,0.19543889485872698,10.79423076923077,10.598791874372042,1.1527717703428024,0.19543889485872867
4920,25210,312,1.1698866876272054,1.4847057168121613,0.9087026606172834,0.18868335103377326,10.66121794871795,10.472534597684175,1.1698866876272054,0.18868335103377376
4920,25290,312,1.169305825386292,1.4867920426267265,0.9082109758637776,0.2229826757541069,10.80544871794872,10.58246604219461,1.169305825386292,0.22298267575410868
4920,25370,312,1.0670283076090692,1.3571198469244834,0.9103535316146146,0.3350438136320848,11.19679487179487,10.861751058162787,1.0670283076090692,0.33504381363208324
4920,25450,312,1.091928541048979,1.3834066580772586,0.9057950247862538,0.4416095091746403,11.581410256410257,11.139800747235617,1.091928541048979,0.4416095091746399
5000,17450,312,1.5103274879863675,1.9289666246903154,0.8712182111412108,-0.04070640745727965,5.0762820512820515,5.116988458739331,1.5103274879863675,-0.0407064074572796
5000,17530,312,1.518446686114065,1.9312282096134237,0.870746559205613,-0.04690644554316235,5.5391025641025635,5.586009009645727,1.518446686114065,-0.046906445543163144
5000,17610,312,1.4409979700421294,1.829460296071469,0.8853169505866713,-0.01719055757022053,7.222756410256411,7.239946967826631,1.4409979700421294,-0.017190557570220477
5000,17690,312,1.4039989915413735,1.7539646595664224,0.9005112695628958,-0.15148864701772338,9.612820512820512,9.764309159838236,1.4039989915413735,-0.15148864701772347
5000,17770,312,1.3300992083855165,1.6440319076738275,0.9159027559890973,-0.04435343390856028,11.724358974358974,11.768712408267534,1.3300992083855165,-0.044353433908559836
5000,17850,312,1.2994567376680863,1.6041845033539386,0.9211729095797202,0.015061644483835242,11.996474358974357,11.981412714490524,1.2994567376680863,0.015061644483832737
5000,17930,312,1.2750980540727959,1.5775331268286827,0.9254623355462207,0.08116736152233225,12.364423076923076,12.283255715400745,1.2750980540727959,0.08116736152233095
5000,18010,312,1.327337136788246,1.6791790603760748,0.9210902037434155,0.06566661244783645,12.76474358974359,12.699076977295753,1.327337136788246,0.06566661244783667
5000,18090,312,1.3084772728956664,1.652595454316842,0.9240919178242123,0.0686943049614246,12.98076923076923,12.912074925807806,1.3084772728956664,0.06869430496142392
5000,18170,312,1.3135029740822621,1.658127448552763,0.9231374962359026,0.026796844372382625,12.821153846153846,12.794357001781464,1.3135029740822621,0.026796844372382722
5000,18250,312,1.3235543295359,1.671554370401464,0.9218051921018836,0.013064634647124835,12.76474358974359,12.751678955096464,1.3235543295359,0.013064634647125928
5000,18330,312,1.3545701175928115,1.6966261042424182,0.9160062502875661,0.1627257007054794,13.253525641025643,13.090799940320162,1.3545701175928115,0.1627257007054812
5000,18410,312,1.3436805728154304,1.6937089537224124,0.9171984993474298,0.2375571926434835,13.491987179487179,13.254429986843697,1.3436805728154304,0.2375571926434823
5000,18490,312,1.4021539269349512,1.7785728463575528,0.9109650610822403,0.24281456317657074,13.795833333333334,13.553018770156763,1.4021539269349512,0.24281456317657124
5000,18570,312,1.3921451160540947,1.7695537165778277,0.9146949605296589,0.21604000987150726,13.572115384615385,13.356075374743877,1.3921451160540947,0.21604000987150762
5000,18650,312,1.38939440204547,1.7701338968535385,0.9146214558087842,0.23167068423368994,13.568589743589742,13.336919059356054,1.38939440204547,0.23167068423368775
5000,18730,312,1.4112559095407142,1.7652140547346447,0.9149568823941171,0.23234647573568887,13.534294871794874,13.301948396059183,1.4112559095407142,0.23234647573569056
5000,18810,312,1.384497205263529,1.7459214428152003,0.9174373266802045,0.28101481031148867,13.674999999999999,13.393985189688511,1.384497205263529,0.281014810311488
5000,18890,312,1.3847116745435277,1.7525087920729785,0.9200341823803688,0.254747793613336,13.549038461538462,13.294290667925125,1.3847116745435277,0.2547477936133369
5000,18970,312,1.3875221050702609,1.7672561338796307,0.9192810561646511,0.3131930993153499,13.659935897435899,13.346742798120548,1.3875221050702609,0.31319309931535066
5000,19050,312,1.4312090334219811,1.789750536648323,0.9159360901923616,0.294222837075209,13.594551282051283,13.300328444976072,1.4312090334219811,0.29422283707521046
5000,19130,312,1.4284172953703465,1.7853313465707414,0.9162655701456499,0.2951135876851204,13.581410256410255,13.286296668725136,1.4284172953703465,0.29511358768511897
5000,19210,312,1.454810629135523,1.8099179655919224,0.9131918212717327,0.24575779315752863,13.332692307692309,13.086934514534779,1.454810629135523,0.2457577931575301
5000,19290,312,1.4734502222293462,1.8341631872219273,0.9104328910622892,0.21315564910570783,13.212820512820512,12.999664863714806,1.4734502222293462,0.2131556491057065
5000,19370,312,1.490964319002934,1.8441228527742277,0.9122459639198971,0.18482336677037756,13.17275641025641,12.987933043486033,1.490964319002934,0.18482336677037736
5000,19450,312,1.4495763492889893,1.8159896113554823,0.913406958404868,0.2668957669001359,13.441987179487178,13.175091412587044,1.4495763492889893,0.2668957669001344
5000,19530,312,1.4886129466386944,1.8319349259896789,0.9022863586224039,0.17305905222892756,12.962179487179489,12.78912043495056,1.4886129466386944,0.17305905222892903
5000,19610,312,1.507552434083743,1.8482353576164758,0.900526678475252,0.1801860520472893,12.92275641025641,12.742570358209122,1.507552434083743,0.18018605204728821
5000,19690,312,1.5155058174561231,1.8577140645018042,0.8993272218351669,0.178196785847346,12.875320512820512,12.697123726973167,1.5155058174561231,0.17819678584734433
5000,19770,312,1.4689061826620347,1.8139134676112914,0.904414325881393,0.23134615558844346,13.056089743589743,12.8247435880013,1.4689061826620347,0.23134615558844196
5000,19850,312,1.4128282516430586,1.7821661894063106,0.9089484111545477,0.17837849519191648,12.921794871794871,12.743416376602955,1.4128282516430586,0.1783784951919163
5000,19930,312,1.441749236675409,1.8070418588932455,0.9060795033466553,0.17316451393640953,12.87371794871795,12.70055343478154,1.441749236675409,0.17316451393640975
5000,20010,312,1.4312667088630873,1.8002337125994057,0.9070224645334892,0.19330051556611672,12.906410256410258,12.71310974084414,1.4312667088630873,0.1933005155661185
5000,20090,312,1.4902805461333348,1.8477979763225805,0.9003484899991566,0.14185284941624363,12.67051282051282,12.528659971096577,1.4902805461333348,0.1418528494162441
5000,20170,312,1.504076790351134,1.8659138708135525,0.898377886552609,0.14459861196004423,12.63974358974359,12.495144977783545,1.504076790351134,0.14459861196004553
5000,20250,312,1.4912991777444495,1.8521036077763313,0.8998835446211086,0.16788618289507343,12.67051282051282,12.502626637617746,1.4912991777444495,0.1678861828950744
5000,20330,312,1.4779775245067401,1.8462364482153912,0.9006806798353875,0.19391859540572526,12.695192307692306,12.501273712286583,1.4779775245067401,0.19391859540572298
5000,20410,312,1.4547726296461547,1.810259835912887,0.9003855235499032,0.0920974017717899,12.230128205128205,12.138030803356415,1.4547726296461547,0.09209740177178993
5000,20490,312,1.4688302571192766,1.8370775662566845,0.8970343553662705,0.02905765275160468,11.994230769230768,11.965173116479164,1.4688302571192766,0.02905765275160377
5000,20570,312,1.478351931541394,1.8410658823147905,0.8961551174387745,0.029646453949121306,11.950320512820513,11.920674058871391,1.478351931541394,0.029646453949121465
5000,20650,312,1.5102786388916847,1.877021453327773,0.8898956413962019,-0.030850764039235194,11.644871794871793,11.67572255891103,1.5102786388916847,-0.030850764039236367
5000,20730,312,1.5152608746137377,1.8658432391655206,0.8935011551781091,-0.18040847656054376,11.166346153846154,11.346754630406698,1.5152608746137377,-0.18040847656054382
5000,20810,312,1.4793125305420314,1.8354058613445532,0.8981720024627098,-0.10505670003401925,11.498397435897436,11.603454135931456,1.4793125305420314,-0.10505670003401946
5000,20890,312,1.516736357105084,1.8893128589465311,0.886425875509169,0.002918662245456939,11.658333333333333,11.655414671087877,1.516736357105084,0.002918662245456005
5000,20970,312,1.4820459718887622,1.8576545713568857,0.8913711542082347,0.12105227785232742,11.951602564102565,11.830550286250237,1.4820459718887622,0.12105227785232842
5000,21050,312,1.4884309310943653,1.8643971487015965,0.8903528014150073,0.11981375683576632,11.903205128205128,11.783391371369362,1.4884309310943653,0.11981375683576623
5000,21130,312,1.5333076072809024,1.9229246090716696,0.8863861891977622,-0.008127910128006652,11.515705128205127,11.523833038333136,1.5333076072809024,-0.008127910128008509
5000,21210,312,1.4959414151998665,1.889416133577196,0.8883167234704807,0.15082018161431332,11.839423076923076,11.688602895308764,1.4959414151998665,0.15082018161431243
5000,21290,312,1.4838294026179193,1.892954536788852,0.8883749858865482,0.22139864487525748,12.05224358974359,11.830844944868332,1.4838294026179193,0.22139864487525784
5000,21370,312,1.459458613090026,1.872152333700303,0.8909918431378,0.24893156779118067,12.148397435897436,11.899465868106255,1.459458613090026,0.24893156779118186
5000,21450,312,1.4605761607487995,1.8698447039128887,0.8911539166730063,0.24652116940571703,12.119230769230768,11.872709599825052,1.4605761607487995,0.24652116940571567
5000,21530,312,1.4397560713382869,1.8390189958874719,0.8967517264262892,0.23266978057531212,12.032371794871793,11.799702014296482,1.4397560713382869,0.23266978057531063
5000,21610,312,1.4136367136087173,1.8234853364462085,0.8990586301444379,0.30229854354491603,12.291666666666666,11.98936812312175,1.4136367136087173,0.30229854354491614
5000,21690,312,1.410065004000297,1.8207927315538308,0.8996765542872668,0.3289326372819069,12.357051282051282,12.028118644769375,1.410065004000297,0.32893263728190725
5000,21770,312,1.4397952211208833,1.8390701814686743,0.8997649638347202,0.3592605092586615,12.364423076923078,12.005162567664415,1.4397952211208833,0.3592605092586627
5000,21850,312,1.4402077411993957,1.8355537835421742,0.9000794251190597,0.35149992734957963,12.349358974358974,11.997859047009396,1.4402077411993957,0.3514999273495789
5000,21930,312,1.4589239881588862,1.860672807109243,0.8988806850052689,0.3608442774185768,12.39102564102564,12.030181363607065,1.4589239881588862,0.3608442774185754
5000,22010,312,1.4009789767937781,1.7859242365524328,0.9078784563116002,0.3330113528630672,12.241987179487179,11.908975826624113,1.4009789767937781,0.3330113528630658
5000,22090,312,1.433638546558527,1.8100809253450276,0.9008856452506684,0.3063659088733869,12.137179487179488,11.8308135783061,1.433638546558527,0.30636590887338677
5000,22170,312,1.432082536434516,1.8039594204874707,0.9015139444848127,0.3074581196674934,12.125961538461539,11.818503418794045,1.432082536434516,0.30745811966749415
5000,22250,312,1.4391558026656126,1.8107634626868547,0.900782235751677,0.30408929708676463,12.113782051282051,11.809692754195286,1.4391558026656126,0.30408929708676524
5000,22330,312,1.4246729401441722,1.7994559856341876,0.9025970170823617,0.3335622925024767,12.254166666666666,11.92060437416419,1.4246729401441722,0.33356229250247615
5000,22410,312,1.4217881869047118,1.7930089768049584,0.9032839967299273,0.36151802906623254,12.284294871794872,11.92277684272864,1.4217881869047118,0.3615180290662323
5000,22490,312,1.397318341793158,1.7670933174168322,0.9062352262670998,0.34438009200951997,12.202564102564102,11.858184010554583,1.397318341793158,0.34438009200951925
5000,22570,312,1.4005403376542607,1.7529009639235476,0.9067830732491775,0.3878793494823651,12.338141025641026,11.95026167615866,1.4005403376542607,0.3878793494823647
5000,22650,312,1.4014791364853199,1.761947601099845,0.9059272943150407,0.3604582326534468,12.209935897435898,11.849477664782452,1.4014791364853199,0.36045823265344623
5000,22730,312,1.4046723556824219,1.761224594688258,0.9060304096529861,0.402981306803532,12.349679487179486,11.946698180375956,1.4046723556824219,0.4029813068035306
5000,22810,312,1.3276182034076789,1.6834657189315494,0.9131656003415027,0.3169451906130864,11.919871794871796,11.602926604258709,1.3276182034076789,0.3169451906130867
5000,22890,312,1.342457867280031,1.7077710019797034,0.9127034731546049,0.2583672156700721,11.71602564102564,11.45765842535557,1.342457867280031,0.25836721567007004
5000,22970,312,1.3388505579569399,1.7077894176701287,0.9125665008964692,0.2666154673466316,11.758974358974358,11.492358891627728,1.3388505579569399,0.26661546734663055
5000,23050,312,1.3262223613567843,1.6871670837836863,0.9123415845218353,0.30593911409378055,11.825961538461538,11.520022424367758,1.3262223613567843,0.30593911409378016
5000,23130,312,1.3488477188807269,1.707332323067762,0.9074470359167268,0.3279141005797263,11.920833333333334,11.592919232753607,1.3488477188807269,0.3279141005797275
5000,23210,312,1.3268884961421672,1.6952810394813376,0.9094378443746767,0.2688842085691599,11.702564102564104,11.433679893994944,1.3268884961421672,0.26888420856916007
5000,23290,312,1.3222378732302251,1.689074359404899,0.9110248901199332,0.20083343264384151,11.42275641025641,11.221922977612568,1.3222378732302251,0.2008334326438419
5000,23370,312,1.32767098851693,1.696118432536339,0.9103351344598379,0.21933403764015588,11.413461538461538,11.194127500821383,1.32767098851693,0.2193340376401558
5000,23450,312,1.3374242528890954,1.7084044554703108,0.9092736169779169,0.22230793390518586,11.376282051282052,11.153974117376865,1.3374242528890954,0.22230793390518677
5000,23530,312,1.3251662164162366,1.6544670216145785,0.9083033978129423,0.15902279447286552,10.949679487179488,10.790656692706621,1.3251662164162366,0.15902279447286638
5000,23610,312,1.323917497961949,1.6535275503414182,0.9090687195177962,0.1136458235673415,10.757051282051282,10.64340545848394,1.323917497961949,0.11364582356734232
5000,23690,312,1.326814626959654,1.6595961896089093,0.908968854601405,0.07811375466676863,10.595833333333333,10.517719578666565,1.326814626959654,0.07811375466676829
5000,23770,312,1.3218785460178668,1.654034780434269,0.9090533651021029,0.13101510023459403,10.746474358974359,10.615459258739765,1.3218785460178668,0.13101510023459362
5000,23850,312,1.3243437291719975,1.6593741796035137,0.9082614172157752,0.14371697856829715,10.789102564102564,10.645385585534267,1.3243437291719975,0.14371697856829613
5000,23930,312,1.32656405323591,1.6583826514436801,0.9086599986510768,0.12717664685004793,10.71378205128205,10.586605404432003,1.32656405323591,0.1271766468500477
5000,24010,312,1.3266851671995261,1.6614296978464618,0.9083166381753169,0.1331755773379252,10.718589743589742,10.585414166251818,1.3266851671995261,0.13317557733792462
5000,24090,312,1.336901420966173,1.6697668762939384,0.9064957739377485,0.20175334077615,10.977884615384616,10.776131274608465,1.336901420966173,0.20175334077615048
5000,24170,312,1.2647732578791107,1.6065025948289444,0.9110397445433432,0.2214284630922171,10.958333333333334,10.736904870241116,1.2647732578791107,0.2214284630922183
5000,24250,312,1.2644422893340772,1.606183244459838,0.9110751091506605,0.21991937512006515,10.958333333333334,10.738413958213268,1.2644422893340772,0.21991937512006565
5000,24330,312,1.26136561861405,1.6009101109631754,0.9116687260933389,0.19152118227420709,10.923076923076923,10.731555740802715,1.26136561861405,0.191521182274208
5000,24410,312,1.2562503317991893,1.602315520082028,0.9112578708624721,0.22813719006685118,11.099679487179488,10.871542297112637,1.2562503317991893,0.2281371900668514
5000,24490,312,1.2699257396734678,1.6142807495958502,0.9097996450683135,0.247341163800313,11.137179487179488,10.889838323379175,1.2699257396734678,0.24734116380031246
5000,24570,312,1.2816207166665639,1.6292229431714351,0.9080528146523857,0.2548479140569002,11.158333333333331,10.903485419276434,1.2816207166665639,0.25484791405689755
5000,24650,312,1.268809138658719,1.6189012649841832,0.9094269646292308,0.24566571116447455,11.105448717948718,10.859783006784243,1.268809138658719,0.24566571116447555
5000,24730,312,1.2024637370537488,1.515697595437311,0.9089667174354864,0.21978701979686052,10.978205128205127,10.758418108408268,1.2024637370537488,0.21978701979685944
5000,24810,312,1.2127699754176997,1.5480055931287733,0.9071822910065764,0.25598353269772656,11.228846153846154,10.972862621148428,1.2127699754176997,0.25598353269772645
5000,24890,312,1.208405953951371,1.5425383886617092,0.9076472565216727,0.28987622398596535,11.481410256410255,11.191534032424292,1.208405953951371,0.2898762239859636
5000,24970,312,1.2139573690218803,1.5617911322307523,0.905384116012473,0.28356054868453584,11.378846153846153,11.095285605161617,1.2139573690218803,0.2835605486845356
5000,25050,312,1.1476299513608983,1.4736175955563313,0.9094256570829539,0.21693117694977004,10.974038461538461,10.757107284588692,1.1476299513608983,0.21693117694976927
5000,25130,312,1.1649067955139356,1.4838372655159626,0.9087736544769596,0.18216583086894106,10.72147435897436,10.539308528105417,1.1649067955139356,0.1821658308689429
5000,25210,312,1.1726102413275303,1.4850595768231558,0.9086294702310482,0.19745371616803686,10.691025641025643,10.493571924857605,1.1726102413275303,0.19745371616803808
5000,25290,312,1.1719794230583387,1.4905789161278171,0.907602472774665,0.23935036873206114,10.887179487179488,10.647829118447426,1.1719794230583387,0.23935036873206172
5000,25370,312,1.0782879549723405,1.3761051115699066,0.9077905231020054,0.35060352041171144,11.221474358974358,10.870870838562647,1.0782879549723405,0.3506035204117115
5000,25450,312,1.0935416317903077,1.388069561999236,0.9053536414570603,0.414952924159857,11.473076923076924,11.058123998917067,1.0935416317903077,0.4149529241598575
5080,17450,312,1.5693143763519728,1.9934381842314335,0.8647424762950419,-0.15260170455186226,3.7641025641025645,3.9167042686544264,1.5693143763519728,-0.15260170455186195
5080,17530,312,1.4408593186583274,1.8153038527963914,0.8873912414705517,-0.012581865604107168,7.933653846153847,7.946235711757954,1.4408593186583274,-0.012581865604106568
5080,17610,312,1.4144981283407945,1.7613923584164999,0.9025175757125221,-0.1762901122753437,10.125961538461539,10.302251650736881,1.4144981283407945,-0.17629011227534264
5080,17690,312,1.4021482506623635,1.7469984978242663,0.9067853547966568,-0.23558479494009263,10.632371794871796,10.867956589811888,1.4021482506623635,-0.23558479494009177
5080,17770,312,1.3459349563488594,1.6601771710820608,0.9133232941394708,-0.0967124258860563,11.543910256410255,11.640622682296312,1.3459349563488594,-0.09671242588605722
5080,17850,312,1.325998214651377,1.644023452384421,0.915747128468209,-0.08159865714036496,11.69423076923077,11.775829426371134,1.325998214651377,-0.08159865714036307
5080,17930,312,1.2380286808197316,1.5575384776507828,0.9269182563055298,-0.03678764639756611,11.873717948717948,11.910505595115515,1.2380286808197316,-0.03678764639756693
5080,18010,312,1.3236201981703442,1.6760802047503847,0.9213811845408139,0.053348198456641946,12.76474358974359,12.711395391286947,1.3236201981703442,0.05334819845664285
5080,18090,312,1.3186401504736678,1.6641317416822514,0.9232798456415089,0.08185031566864404,13.074679487179488,12.992829171510843,1.3186401504736678,0.08185031566864431
5080,18170,312,1.3213016722446833,1.6707979650750526,0.9231482444533295,0.12807119244184256,13.248076923076923,13.12000573063508,1.3213016722446833,0.12807119244184229
5080,18250,312,1.3227341577028615,1.6712877189337452,0.9230653105556595,0.12311488772049935,13.23397435897436,13.11085947125386,1.3227341577028615,0.12311488772049906
5080,18330,312,1.3026238140387414,1.6576101670726595,0.9245030724352379,0.13221692351194525,13.314102564102564,13.181885640590618,1.3026238140387414,0.1322169235119457
5080,18410,312,1.3790216620151814,1.7598589202210437,0.9158326392255988,0.17874663212360486,13.617628205128208,13.4388815730046,1.3790216620151814,0.17874663212360709
5080,18490,312,1.372928267564529,1.7514157138729285,0.9167973908913949,0.21814145705638788,13.665705128205131,13.44756367114874,1.372928267564529,0.2181414570563902
5080,18570,312,1.3636341311992743,1.7329411349897432,0.9190649054324798,0.28613846943928645,13.824358974358974,13.538220504919687,1.3636341311992743,0.2861384694392868
5080,18650,312,1.3678560444941887,1.7438797968883526,0.9182651129316722,0.32103202327703817,13.900320512820512,13.579288489543474,1.3678560444941887,0.32103202327703784
5080,18730,312,1.4136382573690172,1.8108447700860009,0.9176507014136823,0.2477887917787601,13.630128205128207,13.382339413349445,1.4136382573690172,0.24778879177876156
5080,18810,312,1.40863229846343,1.8017536229135733,0.9188023187940485,0.27741831189546823,13.72147435897436,13.44405604707889,1.40863229846343,0.2774183118954703
5080,18890,312,1.4144633487249032,1.8126233925272177,0.9180827931050722,0.3192009062339098,13.79326923076923,13.47406832453532,1.4144633487249032,0.3192009062339096
5080,18970,312,1.3844639955422815,1.7537673956032918,0.9202851784762839,0.30470840258476073,13.63429487179487,13.329586469210112,1.3844639955422815,0.3047084025847582
5080,19050,312,1.423395545207537,1.7914782188214744,0.9161445792751003,0.3230968269018027,13.675320512820516,13.35222368591871,1.423395545207537,0.3230968269018053
5080,19130,312,1.42560601799916,1.7827574225991643,0.9163036933612129,0.27288416975583785,13.50352564102564,13.230641471269804,1.42560601799916,0.2728841697558355
5080,19210,312,1.4407304076048044,1.797445638672454,0.914807789255685,0.26892455082673294,13.458012820512819,13.189088269686087,1.4407304076048044,0.26892455082673195
5080,19290,312,1.4859276875471459,1.8350701919463919,0.9131054052312216,0.18631179638398002,13.17275641025641,12.98644461387243,1.4859276875471459,0.1863117963839791
5080,19370,312,1.48017784234805,1.8359439922412242,0.9132630111757005,0.20090490885269952,13.243589743589743,13.042684834737043,1.48017784234805,0.2009049088526993
5080,19450,312,1.4406748103789793,1.804295811018788,0.9145185743326433,0.2697317635401701,13.441987179487178,13.17225541594701,1.4406748103789793,0.26973176354016815
5080,19530,312,1.4910612456309489,1.8535734401503743,0.903604358723493,0.13351325942919812,12.902884615384615,12.769371355955418,1.4910612456309489,0.133513259429197
5080,19610,312,1.526084484045322,1.8718930029807235,0.9012975759781505,0.12076538449678664,12.775961538461539,12.655196153964752,1.526084484045322,0.12076538449678687
5080,19690,312,1.4950594403804875,1.8366351912744279,0.9018048984701471,0.20180652477802374,12.957692307692309,12.755885782914284,1.4950594403804875,0.20180652477802496
5080,19770,312,1.4208889178740673,1.7861844137804634,0.9083532233041166,0.17723704790457703,12.904166666666669,12.726929618762089,1.4208889178740673,0.17723704790457973
5080,19850,312,1.4352695141083154,1.795502004754086,0.9071911168046242,0.16163250116201544,12.870192307692308,12.708559806530292,1.4352695141083154,0.16163250116201588
5080,19930,312,1.493154287796754,1.8546261977864962,0.903368172410526,0.15943974944261408,12.871794871794874,12.712355122352259,1.493154287796754,0.1594397494426154
5080,20010,312,1.484139568836261,1.8475720347452027,0.9043705879945446,0.19343734505849003,12.94903846153846,12.755601116479971,1.484139568836261,0.19343734505848964
5080,20090,312,1.4193146966970882,1.7869621948382453,0.9085067114904499,0.20678803966595583,12.920192307692309,12.713404268026352,1.4193146966970882,0.20678803966595716
5080,20170,312,1.4790366501380237,1.8406881455710518,0.9012991776536664,0.15591119115169222,12.685897435897434,12.529986244745743,1.4790366501380237,0.1559111911516915
5080,20250,312,1.5139225747340765,1.8623873298274953,0.8981502513787154,0.15110178681520317,12.550961538461538,12.399859751646336,1.5139225747340765,0.15110178681520203
5080,20330,312,1.4652769637413514,1.8077251672669044,0.9009849165694802,0.15063308431552017,12.426923076923076,12.276289992607557,1.4652769637413514,0.15063308431551903
5080,20410,312,1.4784317277945005,1.8374521835253574,0.8969660490609717,0.02340576083232201,12.011538461538462,11.98813270070614,1.4784317277945005,0.02340576083232193
5080,20490,312,1.486366253403517,1.8495444903894929,0.8949535827696824,0.011409212763492878,11.903846153846153,11.89243694108266,1.486366253403517,0.011409212763492604
5080,20570,312,1.4959186252875205,1.8592828111499207,0.8924148896154204,-0.012435070215127362,11.716346153846153,11.728781224061281,1.4959186252875205,-0.012435070215127908
5080,20650,312,1.448333194087713,1.823128952216563,0.900096367600219,-0.062283102594889075,11.641346153846154,11.703629256441044,1.448333194087713,-0.06228310259488978
5080,20730,312,1.50242694066121,1.8534624091302163,0.8954077057532197,-0.13715108174544113,11.343589743589742,11.480740825335184,1.50242694066121,-0.13715108174544177
5080,20810,312,1.4492262937319584,1.8151217922272658,0.9007709220352157,-0.04797135048951857,11.627564102564103,11.675535453053621,1.4492262937319584,-0.04797135048951873
5080,20890,312,1.4179810460561362,1.7802835189833373,0.9049193701269418,0.07474237932608684,11.963782051282053,11.889039671955965,1.4179810460561362,0.07474237932608752
5080,20970,312,1.5205828823340244,1.8889534744182648,0.8860751734695291,0.022914148981754635,11.626923076923077,11.604008927941322,1.5205828823340244,0.022914148981755034
5080,21050,312,1.4615321228901546,1.8260923465434313,0.8994828260208204,-0.017086721765689355,11.586538461538462,11.603625183304151,1.4615321228901546,-0.017086721765689816
5080,21130,312,1.5283148533258684,1.9158353076360952,0.8875395686254841,0.04858659475277639,11.666666666666666,11.61808007191389,1.5283148533258684,0.04858659475277527
5080,21210,312,1.5149807255237528,1.9029734942949006,0.8863864811235755,0.0977276891469956,11.679807692307692,11.582080003160696,1.5149807255237528,0.09772768914699625
5080,21290,312,1.490591213107109,1.8824055863080476,0.8893709708887195,0.1865516183468012,11.92275641025641,11.736204791909609,1.490591213107109,0.186551618346801
5080,21370,312,1.4820458951668862,1.8905711626577355,0.8887216770670834,0.22622360403721148,12.048076923076923,11.821853319039711,1.4820458951668862,0.2262236040372123
5080,21450,312,1.4827372966668546,1.8912884218455839,0.8885713965807582,0.22642874045249747,12.05224358974359,11.825814849291092,1.4827372966668546,0.22642874045249783
5080,21530,312,1.4388248066871596,1.8414446724936904,0.8962126501590952,0.21409272528611695,11.981089743589743,11.766997018303627,1.4388248066871596,0.21409272528611645
5080,21610,312,1.4290854482314526,1.8349007350052033,0.8974980739607548,0.2729182959367067,12.127564102564103,11.854645806627396,1.4290854482314526,0.2729182959367069
