LAMBX,LAMBY,train_n,test_n,rmse,mae,bias,aic,bic,lon,lat
4680,17690,432,48,1.3866868453688042,1.1064309495690126,0.1337354224403606,1539.6627550673168,1559.6821904028495,0.723392646196182,42.91184783039248
9240,22810,432,48,1.4087048797290769,1.1314836390448906,0.15408819667073212,1643.2252919872217,1663.2447273227544,6.635024185836896,47.44891641526497
8840,20970,432,48,1.371567798917289,1.1222620787076443,-0.3619601264238443,1566.936748111064,1586.9561834465967,5.991769655790731,45.81387066565948
4120,21290,432,48,1.3571665998317706,1.1504443755485003,-0.46376414781399006,1564.7673571927223,1584.786792528255,-0.09684386532481873,46.13497323442714
7880,24250,432,48,1.517709115905263,1.1860082095348634,0.21637767756228876,1635.91668883576,1655.9361241712927,4.894543657668936,48.795901222704195
9000,24010,432,48,1.504449723508316,1.1832179828581646,-0.12163210422759785,1641.1749730128224,1661.1944083483552,6.399402862265726,48.53796972373498
7560,24330,432,48,1.481087476218353,1.1697949008912836,-0.20457031215937885,1609.998641066154,1630.0180764016868,4.4623089091828545,48.87633572384055
4360,24090,432,48,1.4404332727677982,1.1518189905976335,-0.44831434917828056,1546.957042346339,1566.9764776818718,0.11100517042836189,48.65868736152988
8920,23210,432,48,1.4269118656233881,1.1549061531322165,-0.17130046655632794,1634.362563717526,1654.3819990530587,6.237523078410221,47.823200921848674
11480,16650,432,48,1.3720011038949091,1.1771177239823685,-0.7222095392032766,1248.54077157029,1268.5602069058227,8.912711196423121,41.78452305076906
1640,23530,432,48,1.3321478112521794,1.1057059838292924,-0.4078842870173498,1460.4648893778058,1480.4843247133385,-3.5141269879171353,48.03009596739529
3480,24330,432,48,1.3830219098470915,1.1230196414866105,-0.48485904971474086,1397.802428511873,1417.8218638474057,-1.0961361014594848,48.84579803499624
3880,21130,432,48,1.2356286718896066,1.0135472071069336,-0.1547320718762377,1525.1287940472314,1545.1482293827642,-0.4000418625203773,45.983997696702055
6120,22250,432,48,1.343551572768278,1.0930799423690762,-0.27170136698465314,1597.368135336903,1617.3875706724357,2.4943992541210234,47.02474935652149
4200,23530,432,48,1.4503357451980672,1.1734101472299006,-0.48754623765213007,1548.2120211140655,1568.2314564495982,-0.08259591551596737,48.151193163057265
3080,22570,432,48,1.3820225746626416,1.1454437209698682,-0.3933252517199288,1538.4996372253058,1558.5190725608386,-1.5225262911694522,47.24820138711771
9320,21610,432,48,1.5000706667005583,1.167769127952065,-0.03636611478340229,1607.6550090142005,1627.6744443497332,6.653605052270524,46.367050390620776
4360,17770,432,48,1.534074034903408,1.2236158901586363,-0.238823718321069,1583.4060511145913,1603.425486450124,0.329974255959676,42.977070412600426
3240,23610,432,48,1.3932929588149705,1.1414552717106328,-0.4728482904425641,1495.833644103879,1515.8530794394117,-1.3762805405160636,48.18940243566706
6440,21210,432,48,1.42867653001892,1.1701109818292388,-0.24950882402735797,1617.7147339130697,1637.7341692486025,2.9054809447083243,46.087767990330455
9960,24570,432,48,1.669496930061641,1.3194990914386444,-0.06295731007351117,1685.1682650926778,1705.1877004282105,7.748083707678963,48.98843927170548
3240,20570,432,48,1.1823263176072218,0.9813975212754494,-0.2895079546849881,1457.396863725181,1477.4162990607138,-1.1927466778944138,45.457631425833
5560,24330,432,48,1.402218254204692,1.0725304081121565,0.028687120738660643,1578.6494335158127,1598.6688688513455,1.7367849726180424,48.8937707686198
11320,22330,432,48,1.7955461503314114,1.4228458932917414,-0.36148617584381065,1632.405857591123,1652.4252929266559,9.326285759189991,46.88391953335526
6040,18970,432,48,1.6751704255747004,1.3853775697412332,-0.2729222876377977,1608.4605239293373,1628.47995926487,2.3864505693445377,44.07435113938426
5160,20810,432,48,1.3701253276177905,1.1413887090004604,-0.136843942061956,1570.121660943366,1590.1410962788987,1.2575420462418259,45.72413003953184
8520,20730,432,48,1.4608469548318437,1.205589395410712,-0.2868556591739532,1597.1238324855196,1617.1432678210524,5.567719676528965,45.61076312358822
7640,20490,432,48,1.5163835198422249,1.1720044842189414,0.189305108473336,1624.024384229644,1644.0438195651768,4.431854968851224,45.42178386652094
4600,18650,432,48,1.3485343452522354,1.1118111965866841,-0.5681651185113089,1500.1641137636775,1520.1835490992103,0.5997235840922984,43.77276717622816
7960,19770,432,48,1.3495318355012489,1.0636598521168805,-0.21963208200039852,1536.3604386304833,1556.379873966016,4.811495451288728,44.766033188019094
7640,22090,432,48,1.3872285271000149,1.195031879849977,-0.21244797777437677,1632.7418954069324,1652.7613307424651,4.487773221840189,46.86073769705765
11800,16330,432,48,1.0199905932329303,0.8324917764212585,-0.30889508248669056,1242.6732332816891,1262.692668617222,9.26103987334734,41.47394608425031
5160,25290,432,48,1.5063159289384789,1.2054250241242768,-0.4781203006447076,1515.4772387243233,1535.496674059856,1.172251511076404,49.75211497505036
5960,25370,432,48,1.664743612881108,1.3261165825800576,-0.4595667368008581,1587.8667701959284,1607.8862055314612,2.2809687393923572,49.82953074978567
9640,18330,432,48,1.0836005551315198,0.9493409982068757,-0.5452369079243827,1262.4695558110725,1282.4889911466053,6.825522651559933,43.405649134954814
6600,18650,432,48,1.4899216491644878,1.2286870211612326,0.046105102171473546,1531.2545397431686,1551.2739750787014,3.081031236515429,43.78413240264326
3960,18170,432,48,1.6091292448122088,1.312707952431472,-0.5365312410346932,1535.1125553279535,1555.1319906634862,-0.17477872665253696,43.32597293124296
6920,22330,432,48,1.3318993435436852,1.0971313139367072,-0.22408633519198454,1621.0784163942253,1641.097851729758,3.548384029115393,47.0904519110408
5640,21450,432,48,1.4002553659339187,1.1668233735879914,-0.0695317247648974,1603.45336681432,1623.4728021498527,1.8691970811101648,46.30415897092707
3000,23050,432,48,1.3862411285382816,1.1431674219462495,-0.39132040770178333,1538.1009374159153,1558.120372751448,-1.6603118960469947,47.675819882257265
10760,22250,432,48,1.5464952727124188,1.2089198691596674,-0.08307905223933033,1601.3025837357402,1621.322019071273,8.585464890075242,46.854576927286196
6920,24730,432,48,1.5184249011602138,1.2127316001511534,-0.2921910412898499,1609.0951511311328,1629.1145864666655,3.5991352108430434,49.24808217501025
5800,20650,432,48,1.5510494010583349,1.2624233623516707,0.2105168062837951,1638.6090687097455,1658.6285040452783,2.080297660320309,45.58508413715216
7880,22890,432,48,1.4648136603726216,1.2358842294846266,-0.4362251153990088,1632.9253166504802,1652.944751986013,4.835740136520741,47.57368616043409
6440,22250,432,48,1.3370302392901858,1.063831314160539,-0.336116054797113,1600.8963537114655,1620.9157890469983,2.915372438238089,47.023402783515245
7240,23450,432,48,1.4425879575257097,1.1869500534410595,-0.25160741216152255,1623.3611819099106,1643.3806172454433,4.00101569716465,48.09238554636899
3640,19610,432,48,1.254756559228988,1.0169388303650855,-0.2414291577915598,1508.9838531862858,1529.0032885218186,-0.6353869111703018,44.609722383772635
11480,16970,432,48,1.5079842509184296,1.2671934831757448,-0.6953720341531765,1317.1832352679949,1337.2026706035276,8.944918842557001,42.070640719443055
5000,22490,432,48,1.3444823528914551,1.0765285899822379,-0.2486124106743921,1576.1156813168234,1596.1351166523561,1.0157732907017314,47.233190685694176
9560,22970,432,48,1.54889067671263,1.2224047731628043,-0.05836753085449501,1657.1245411293921,1677.143976464925,7.071360066954809,47.57606615307581
3400,21450,432,48,1.2282978718329296,1.0067076487192737,-0.13966176928680682,1521.0995007185224,1541.1189360540552,-1.0366794217860689,46.25490051322621
8440,23770,432,48,1.3807625396784895,1.1215291246417467,-0.11417402810848824,1632.2629667053727,1652.2824020409055,5.628385776542605,48.34598003030608
6120,20490,432,48,1.4707016802775916,1.1645535012529196,0.39151403987956,1608.9641257698245,1628.9835611053572,2.489901546033636,45.44133361030531
4280,23930,432,48,1.4964900328377906,1.1983831743959397,-0.46307226766485377,1565.7399686288634,1585.7594039643961,0.008936163190105604,48.51283556165585
3400,19370,432,48,1.275410176771809,1.0237001906920389,-0.45161920754908064,1487.4191780271426,1507.4386133626754,-0.9247507116129359,44.38550159211316
6600,18330,432,48,1.3082501130029096,1.086482168284471,-0.5273865691668459,1480.988426704444,1501.0078620399768,3.0772926870118678,43.496525075816095
9480,22810,432,48,1.4961467970564848,1.2117763738577974,-0.09775254617548694,1660.5506599268635,1680.5700952623963,6.952725276732305,47.43668232647963
6920,25530,432,48,1.6216093072687674,1.2912781738868901,-0.276217948706313,1595.1006895928126,1615.1201249283454,3.6170105346915564,49.966475814167254
5400,21370,432,48,1.4226721485740983,1.189008991376457,-0.06721217831291175,1606.4366765436175,1626.4561118791503,1.5586802096345416,46.2304730007567
5480,18170,432,48,1.3872164710070223,1.159985673540761,-0.385111802007458,1510.6943188352554,1530.7137541707882,1.6962214613939872,43.353368551652785
8360,25050,432,48,1.623201161455307,1.282649250248114,-0.018478998814999814,1635.8423415841364,1655.8617769196692,5.592049362732848,49.498285432705245
4680,22810,432,48,1.372593342558786,1.1072031762438594,-0.27205533082871053,1584.6146192826432,1604.634054618176,0.5838274913026249,47.51535149913467
4280,24330,432,48,1.400955944927642,1.0755867373761185,-0.30897707267951496,1467.6636156017964,1487.6830509373292,-0.007205042222749718,48.87221969779019
9400,22010,432,48,1.42760932576501,1.1382479880736753,0.22648965169432578,1646.9982066265015,1667.0176419620343,6.786826892695028,46.72235259105051
9080,19290,432,48,1.457996394553432,1.1436760904835725,0.10977398152578566,1542.448969944334,1562.4684052798668,6.194155285945566,44.29413775783725
3320,20890,432,48,1.209996813040102,1.0120117041394678,-0.22211101890275434,1470.9839527049062,1491.003388040439,-1.10850797235218,45.74842745289722
5080,19850,432,48,1.5221771153137251,1.2341116189167962,-0.5900635919123133,1541.64660162168,1561.6660369572128,1.1730575854069922,44.85959927523555
2440,22810,432,48,1.4091316105742697,1.145297499749266,-0.4057468988550172,1507.6744151535027,1527.6938504890354,-2.3855371965591714,47.43235281012742
8120,25450,432,48,1.6030518870986772,1.2875767987678366,0.23307546360545137,1638.9276663859498,1658.9471017214826,5.281964306456112,49.86572181404954
9800,21290,432,48,1.6310729373905757,1.2668089825800524,-0.0542538102518666,1610.4144060054216,1630.4338413409544,7.250253279791765,46.05430041196406
8680,22170,432,48,1.5128909804552293,1.2071219954551375,0.5572777723289217,1640.0178247581707,1660.0372600937035,5.855202174555509,46.89893217326326
6360,25370,432,48,1.5951433014118845,1.2676952061256708,-0.32360022812473566,1585.0403631485106,1605.0597984840433,2.8361863821279245,49.82851944199456
9400,24090,432,48,1.5011645412032026,1.1950184787283449,-0.06827076969377424,1663.5174542754467,1683.5368896109794,6.946301475444834,48.589951443299505
10440,22570,432,48,1.6361799666648047,1.2987439228759443,0.35985609510004707,1679.3267766692938,1699.3462120048266,8.19823966608169,47.16375400828791
4040,19930,432,48,1.298678312119453,1.0841484792882816,-0.25973792515460553,1547.5278700698948,1567.5473054054276,-0.14475500340072722,44.90984334089468
5400,20250,432,48,1.437960849088977,1.1778461311112478,-0.27796892622324787,1570.0386520756394,1590.0580874111722,1.5728013607485671,45.22290894778757
9400,21770,432,48,1.3952623521820267,1.1205928614287783,-0.36545372474940857,1612.727104633402,1632.7465399689347,6.769132508375485,46.50677474880686
3560,21290,432,48,1.2308583887630342,1.0094562912089546,-0.1474423512948737,1522.7612297117453,1542.780665047278,-0.8209914746215313,46.11705307308399
6840,18810,432,48,1.5580805111118607,1.2292505839653791,0.7690359293374751,1522.4395254594358,1542.4589607949686,3.3814233215824645,43.925501943788234
8920,19770,432,48,1.5011995736383,1.1960054319015008,-0.09513287482749905,1546.611799075381,1566.6312344109137,6.022225583684138,44.73220973327097
6200,25690,432,48,1.6325750472188876,1.2843340233338718,-0.38365680770682425,1584.7604616245335,1604.7798969600663,2.615675543492296,50.116506745222395
6760,20730,432,48,1.455390234879817,1.1373112040181763,-0.2767407716767529,1624.1480932644831,1644.1675286000159,3.3115272577684545,45.653115998146816
11000,23530,432,48,1.6618982823214246,1.3682288532071893,0.2715540175054042,1704.9170497339585,1724.9364850694913,9.042084584813743,47.984251096617896
9080,21770,432,48,1.394046076392914,1.113854368010618,-0.33440472740700516,1613.7130921549383,1633.732527490471,6.352710095382939,46.522238411490726
6920,18890,432,48,1.5097366486965038,1.1454809813972215,0.5819488017831085,1534.9253815042252,1554.944816839758,3.4823696573788436,43.996414822353564
7480,23530,432,48,1.446942191128059,1.1963255880992116,-0.26683063401746326,1626.059120018896,1646.0785553544288,4.325767052392004,48.15928875118362
2920,21770,432,48,1.2781507578607902,1.0760344988078476,-0.34441466797833215,1519.8190126554846,1539.8384479910173,-1.6796323746359876,46.52218985875897
7640,23050,432,48,1.4407079745173836,1.2214690035331286,-0.38721116890113666,1647.7000080977398,1667.7194434332725,4.522780019640456,47.72396077715537
2440,23530,432,48,1.3540757741534906,1.1050178783870201,-0.39180686878061505,1499.8479620744542,1519.867397409987,-2.4435563840469645,48.07871671857687
4120,18970,432,48,1.4128057881101939,1.1464074728868472,0.3150333946405603,1529.6219647491698,1549.6414000847026,-0.007298150029626348,44.049144329182205
3960,22570,432,48,1.457240937138182,1.2023979729185943,-0.4548121830793086,1570.1062603406795,1590.1256956762122,-0.3606337979538436,47.281215264164516
8680,20570,432,48,1.5692275880436737,1.253405018464569,0.7640481621842995,1543.3889792850564,1563.4084146205892,5.763682789758463,45.46085657467609
10040,21930,432,48,1.756392426030602,1.3884671168357243,-0.4336185512350099,1616.826919519275,1636.8463548548077,7.615187650727476,46.61490728927943
6360,17770,432,48,1.2597267568233774,1.0380911439262306,-0.4089963800928939,1436.3481956083472,1456.36763094388,2.777143287643766,42.99498465290138
4920,19770,432,48,1.3960090196783241,1.1221188604394383,-0.37156157770601334,1536.1266288498537,1556.1460641853864,0.972504021614717,44.78533857304795
1640,24250,432,48,1.168798626528416,0.9689503304120167,-0.43470363233838993,1381.7629432247122,1401.782378560245,-3.5868116945584654,48.675610695004856
3400,18490,432,48,1.3098243129533058,1.0816395301012678,-0.4869257386428323,1509.9240886130513,1529.943523948584,-0.8795999484362786,43.59502774401753
2600,22490,432,48,1.4201430027300386,1.1381801892560455,-0.48230191355209256,1496.498462159874,1516.5178974954067,-2.149580147328933,47.15342094669511
5560,20970,432,48,1.389137081531616,1.1266334653312837,0.2868503838005036,1602.041117933957,1622.0605532694897,1.7698444771746797,45.871841255760046
8920,22410,432,48,1.4222093036733032,1.1545577132895728,-0.046388317185764784,1642.0745178454408,1662.0939531809736,6.185240894344759,47.10448976747793
8040,23210,432,48,1.3637275213088436,1.1287849140099306,0.16913920965901186,1640.9422971623017,1660.9617324978344,5.063023434917984,47.85655140499021
2440,23770,432,48,1.332257653862098,1.105073847121193,-0.456447007158586,1464.0347037406846,1484.0541390762173,-2.463213830185646,48.29411627262911
5320,22250,432,48,1.3479042179977891,1.0923591183872137,-0.2733668637472185,1583.9050599910884,1603.9244953266211,1.441979754310091,47.02137014972327
7800,21610,432,48,1.3402071167861382,1.107691640952672,-0.2692152141653346,1623.3214993255165,1643.3409346610492,4.678778808048708,46.42495837472138
7080,23370,432,48,1.3895400611483963,1.132323472596009,-0.017355454932574437,1621.4221264479734,1641.4415617835061,3.7843168861978693,48.02330775879972
9080,23530,432,48,1.4917327304580172,1.224303433997995,-0.24319973588084376,1644.49728532217,1664.5167206577028,6.473370945797098,48.10324283553444
6040,21530,432,48,1.4488307980832336,1.154422888851953,0.30542160242092425,1625.9114640273424,1645.9308993628752,2.3885352898346035,46.377088795212686
10440,24250,432,48,1.5041786338405725,1.2410526053306512,0.28619079943681763,1646.5754024883552,1666.594837823888,8.3680984061693,48.67022185707342
4440,22970,432,48,1.347198454156204,1.085994876926453,-0.24314691040865025,1581.0086481621606,1601.0280834976934,0.25967779155579473,47.653959752186985
4680,20330,432,48,1.3543848527849087,1.1218199593856886,-0.1761370000056408,1556.034975814896,1576.0544111504287,0.6543227989731486,45.28478401760681
9480,20810,432,48,1.6322184501869184,1.2911393254104044,-0.13650836294892613,1597.9218946005967,1617.9413299361295,6.80218386110953,45.64038663900136
5480,20090,432,48,1.4823583483156892,1.225350395032075,-0.22347729050400564,1579.9330146236202,1599.952449959153,1.6763421642846554,45.07964011097058
