center_index,LAMBX,LAMBY,existing_cells_5x5,missing_cells_5x5,complete_5x5
8175,9080,22730,25,0,True
8176,9080,22810,25,0,True
8177,9080,22890,25,0,True
8178,9080,22970,25,0,True
8179,9080,23050,25,0,True
8180,9080,23130,25,0,True
8181,9080,23210,25,0,True
8182,9080,23290,25,0,True
8183,9080,23370,25,0,True
8184,9080,23450,25,0,True
8185,9080,23530,25,0,True
8186,9080,23610,25,0,True
8187,9080,23690,25,0,True
8188,9080,23770,25,0,True
8189,9080,23850,25,0,True
8190,9080,23930,25,0,True
8191,9080,24010,25,0,True
8192,9080,24090,25,0,True
8193,9080,24170,25,0,True
8194,9080,24250,25,0,True
8195,9080,24330,25,0,True
8196,9080,24410,25,0,True
8197,9080,24490,25,0,True
8198,9080,24570,25,0,True
8199,9080,24650,25,0,True
8200,9080,24730,24,1,False
8201,9080,24810,22,3,False
8202,9080,24890,19,6,False
8203,9080,24970,14,11,False
8204,9160,17850,11,14,False
8205,9160,18010,21,4,False
8206,9160,18090,23,2,False
8207,9160,18170,25,0,True
8208,9160,18250,25,0,True
8209,9160,18330,25,0,True
8210,9160,18410,25,0,True
8211,9160,18490,25,0,True
8212,9160,18570,25,0,True
8213,9160,18650,25,0,True
8214,9160,18730,25,0,True
8215,9160,18810,25,0,True
8216,9160,18890,25,0,True
8217,9160,18970,25,0,True
8218,9160,19050,25,0,True
8219,9160,19130,25,0,True
8220,9160,19210,25,0,True
8221,9160,19290,25,0,True
8222,9160,19370,25,0,True
8223,9160,19450,25,0,True
8224,9160,19530,25,0,True
8225,9160,19610,25,0,True
8226,9160,19690,25,0,True
8227,9160,19770,25,0,True
8228,9160,19850,25,0,True
8229,9160,19930,25,0,True
8230,9160,20010,25,0,True
8231,9160,20090,25,0,True
8232,9160,20170,25,0,True
8233,9160,20250,25,0,True
8234,9160,20330,25,0,True
8235,9160,20410,25,0,True
8236,9160,20490,25,0,True
8237,9160,20570,25,0,True
8238,9160,20650,25,0,True
8239,9160,20730,25,0,True
8240,9160,20810,25,0,True
8241,9160,20890,25,0,True
8242,9160,20970,25,0,True
8243,9160,21050,25,0,True
8244,9160,21130,25,0,True
8245,9160,21210,25,0,True
8246,9160,21290,25,0,True
8247,9160,21370,25,0,True
8248,9160,21450,25,0,True
8249,9160,21530,25,0,True
8250,9160,21610,25,0,True
8251,9160,21690,25,0,True
8252,9160,21770,25,0,True
8253,9160,21850,25,0,True
8254,9160,21930,25,0,True
8255,9160,22010,25,0,True
8256,9160,22090,25,0,True
8257,9160,22170,25,0,True
8258,9160,22250,25,0,True
8259,9160,22330,25,0,True
8260,9160,22410,25,0,True
8261,9160,22490,25,0,True
8262,9160,22570,25,0,True
8263,9160,22650,25,0,True
8264,9160,22730,25,0,True
8265,9160,22810,25,0,True
8266,9160,22890,25,0,True
8267,9160,22970,25,0,True
8268,9160,23050,25,0,True
8269,9160,23130,25,0,True
8270,9160,23210,25,0,True
8271,9160,23290,25,0,True
8272,9160,23370,25,0,True
8273,9160,23450,25,0,True
8274,9160,23530,25,0,True
8275,9160,23610,25,0,True
8276,9160,23690,25,0,True
8277,9160,23770,25,0,True
8278,9160,23850,25,0,True
8279,9160,23930,25,0,True
8280,9160,24010,25,0,True
8281,9160,24090,25,0,True
8282,9160,24170,25,0,True
8283,9160,24250,25,0,True
8284,9160,24330,25,0,True
8285,9160,24410,25,0,True
8286,9160,24490,25,0,True
8287,9160,24570,25,0,True
8288,9160,24650,25,0,True
8289,9160,24730,23,2,False
8290,9160,24810,20,5,False
8291,9160,24890,16,9,False
8292,9240,17930,16,9,False
8293,9240,18010,21,4,False
8294,9240,18090,23,2,False
8295,9240,18170,25,0,True
8296,9240,18250,25,0,True
8297,9240,18330,25,0,True
8298,9240,18410,25,0,True
8299,9240,18490,25,0,True
8300,9240,18570,25,0,True
8301,9240,18650,25,0,True
8302,9240,18730,25,0,True
8303,9240,18810,25,0,True
8304,9240,18890,25,0,True
8305,9240,18970,25,0,True
8306,9240,19050,25,0,True
8307,9240,19130,25,0,True
8308,9240,19210,25,0,True
8309,9240,19290,25,0,True
8310,9240,19370,25,0,True
8311,9240,19450,25,0,True
8312,9240,19530,25,0,True
8313,9240,19610,25,0,True
8314,9240,19690,25,0,True
8315,9240,19770,25,0,True
8316,9240,19850,25,0,True
8317,9240,19930,25,0,True
8318,9240,20010,25,0,True
8319,9240,20090,25,0,True
8320,9240,20170,25,0,True
8321,9240,20250,25,0,True
8322,9240,20330,25,0,True
8323,9240,20410,25,0,True
8324,9240,20490,25,0,True
8325,9240,20570,25,0,True
8326,9240,20650,25,0,True
8327,9240,20730,25,0,True
8328,9240,20810,25,0,True
8329,9240,20890,25,0,True
8330,9240,20970,25,0,True
8331,9240,21050,25,0,True
8332,9240,21130,25,0,True
8333,9240,21210,25,0,True
8334,9240,21290,25,0,True
8335,9240,21370,25,0,True
8336,9240,21450,25,0,True
8337,9240,21530,25,0,True
8338,9240,21610,25,0,True
8339,9240,21690,25,0,True
8340,9240,21770,25,0,True
8341,9240,21850,25,0,True
8342,9240,21930,25,0,True
8343,9240,22010,25,0,True
8344,9240,22090,25,0,True
8345,9240,22170,25,0,True
8346,9240,22250,25,0,True
8347,9240,22330,25,0,True
8348,9240,22410,25,0,True
8349,9240,22490,25,0,True
8350,9240,22570,25,0,True
8351,9240,22650,25,0,True
8352,9240,22730,25,0,True
8353,9240,22810,25,0,True
8354,9240,22890,25,0,True
8355,9240,22970,25,0,True
8356,9240,23050,25,0,True
8357,9240,23130,25,0,True
8358,9240,23210,25,0,True
8359,9240,23290,25,0,True
8360,9240,23370,25,0,True
8361,9240,23450,25,0,True
8362,9240,23530,25,0,True
8363,9240,23610,25,0,True
8364,9240,23690,25,0,True
8365,9240,23770,25,0,True
8366,9240,23850,25,0,True
8367,9240,23930,25,0,True
8368,9240,24010,25,0,True
8369,9240,24090,25,0,True
8370,9240,24170,25,0,True
8371,9240,24250,25,0,True
8372,9240,24330,25,0,True
8373,9240,24410,25,0,True
8374,9240,24490,25,0,True
8375,9240,24570,25,0,True
8376,9240,24650,25,0,True
8377,9240,24730,22,3,False
8378,9240,24810,18,7,False
8379,9320,17850,9,16,False
8380,9320,18010,19,6,False
8381,9320,18090,22,3,False
8382,9320,18170,25,0,True
8383,9320,18250,25,0,True
8384,9320,18330,25,0,True
8385,9320,18410,25,0,True
8386,9320,18490,25,0,True
8387,9320,18570,25,0,True
8388,9320,18650,25,0,True
8389,9320,18730,25,0,True
8390,9320,18810,25,0,True
8391,9320,18890,25,0,True
8392,9320,18970,25,0,True
8393,9320,19050,25,0,True
8394,9320,19130,25,0,True
8395,9320,19210,25,0,True
8396,9320,19290,25,0,True
8397,9320,19370,25,0,True
8398,9320,19450,25,0,True
8399,9320,19530,25,0,True
8400,9320,19610,25,0,True
8401,9320,19690,25,0,True
8402,9320,19770,25,0,True
8403,9320,19850,25,0,True
8404,9320,19930,25,0,True
8405,9320,20010,24,1,False
8406,9320,20090,24,1,False
8407,9320,20170,24,1,False
8408,9320,20250,24,1,False
8409,9320,20330,24,1,False
8410,9320,20410,25,0,True
8411,9320,20490,25,0,True
8412,9320,20570,25,0,True
8413,9320,20650,25,0,True
8414,9320,20730,25,0,True
8415,9320,20810,25,0,True
8416,9320,20890,25,0,True
8417,9320,20970,25,0,True
8418,9320,21050,25,0,True
8419,9320,21130,25,0,True
8420,9320,21210,25,0,True
8421,9320,21290,25,0,True
8422,9320,21370,25,0,True
8423,9320,21450,25,0,True
8424,9320,21530,25,0,True
8425,9320,21610,25,0,True
8426,9320,21690,25,0,True
8427,9320,21770,25,0,True
8428,9320,21850,25,0,True
8429,9320,21930,25,0,True
8430,9320,22010,25,0,True
8431,9320,22090,25,0,True
8432,9320,22170,25,0,True
8433,9320,22250,25,0,True
8434,9320,22330,25,0,True
8435,9320,22410,25,0,True
8436,9320,22490,25,0,True
8437,9320,22570,25,0,True
8438,9320,22650,25,0,True
8439,9320,22730,25,0,True
8440,9320,22810,25,0,True
8441,9320,22890,25,0,True
8442,9320,22970,25,0,True
8443,9320,23050,25,0,True
8444,9320,23130,25,0,True
8445,9320,23210,25,0,True
8446,9320,23290,25,0,True
8447,9320,23370,25,0,True
8448,9320,23450,25,0,True
8449,9320,23530,25,0,True
8450,9320,23610,25,0,True
8451,9320,23690,25,0,True
8452,9320,23770,25,0,True
8453,9320,23850,25,0,True
8454,9320,23930,25,0,True
8455,9320,24010,25,0,True
8456,9320,24090,25,0,True
8457,9320,24170,25,0,True
8458,9320,24250,25,0,True
8459,9320,24330,25,0,True
8460,9320,24410,25,0,True
8461,9320,24490,25,0,True
8462,9320,24570,25,0,True
8463,9320,24650,24,1,False
8464,9320,24730,21,4,False
8465,9320,24810,17,8,False
8466,9400,17930,12,13,False
8467,9400,18010,17,8,False
8468,9400,18090,21,4,False
8469,9400,18170,24,1,False
8470,9400,18250,25,0,True
8471,9400,18330,25,0,True
8472,9400,18410,25,0,True
8473,9400,18490,25,0,True
8474,9400,18570,25,0,True
8475,9400,18650,25,0,True
8476,9400,18730,25,0,True
8477,9400,18810,25,0,True
8478,9400,18890,25,0,True
8479,9400,18970,25,0,True
8480,9400,19050,25,0,True
8481,9400,19130,25,0,True
8482,9400,19210,25,0,True
8483,9400,19290,25,0,True
8484,9400,19370,25,0,True
8485,9400,19450,25,0,True
8486,9400,19530,25,0,True
8487,9400,19610,25,0,True
8488,9400,19690,25,0,True
8489,9400,19770,25,0,True
8490,9400,19850,25,0,True
8491,9400,19930,24,1,False
8492,9400,20010,22,3,False
8493,9400,20090,22,3,False
8494,9400,20170,22,3,False
8495,9400,20250,22,3,False
8496,9400,20330,23,2,False
8497,9400,20410,25,0,True
8498,9400,20490,25,0,True
8499,9400,20570,25,0,True
8500,9400,20650,25,0,True
8501,9400,20730,25,0,True
8502,9400,20810,24,1,False
8503,9400,20890,24,1,False
8504,9400,20970,24,1,False
8505,9400,21050,24,1,False
8506,9400,21130,24,1,False
8507,9400,21210,25,0,True
8508,9400,21290,25,0,True
8509,9400,21370,25,0,True
8510,9400,21450,25,0,True
8511,9400,21530,25,0,True
8512,9400,21610,25,0,True
8513,9400,21690,25,0,True
8514,9400,21770,25,0,True
8515,9400,21850,25,0,True
8516,9400,21930,25,0,True
8517,9400,22010,25,0,True
8518,9400,22090,25,0,True
8519,9400,22170,25,0,True
8520,9400,22250,25,0,True
8521,9400,22330,25,0,True
8522,9400,22410,25,0,True
8523,9400,22490,25,0,True
8524,9400,22570,25,0,True
8525,9400,22650,25,0,True
8526,9400,22730,25,0,True
8527,9400,22810,25,0,True
8528,9400,22890,25,0,True
8529,9400,22970,25,0,True
8530,9400,23050,25,0,True
8531,9400,23130,25,0,True
8532,9400,23210,25,0,True
8533,9400,23290,25,0,True
8534,9400,23370,25,0,True
8535,9400,23450,25,0,True
8536,9400,23530,25,0,True
8537,9400,23610,25,0,True
8538,9400,23690,25,0,True
8539,9400,23770,25,0,True
8540,9400,23850,25,0,True
8541,9400,23930,25,0,True
8542,9400,24010,25,0,True
8543,9400,24090,25,0,True
8544,9400,24170,25,0,True
8545,9400,24250,25,0,True
8546,9400,24330,25,0,True
8547,9400,24410,25,0,True
8548,9400,24490,25,0,True
8549,9400,24570,25,0,True
8550,9400,24650,24,1,False
8551,9400,24730,21,4,False
8552,9400,24810,18,7,False
8553,9400,25130,7,18,False
8554,9480,18010,13,12,False
8555,9480,18090,16,9,False
8556,9480,18170,20,5,False
8557,9480,18250,22,3,False
8558,9480,18330,23,2,False
8559,9480,18410,24,1,False
8560,9480,18490,25,0,True
8561,9480,18570,25,0,True
8562,9480,18650,25,0,True
8563,9480,18730,25,0,True
8564,9480,18810,25,0,True
8565,9480,18890,25,0,True
8566,9480,18970,25,0,True
8567,9480,19050,25,0,True
8568,9480,19130,25,0,True
8569,9480,19210,25,0,True
8570,9480,19290,25,0,True
8571,9480,19370,25,0,True
8572,9480,19450,25,0,True
8573,9480,19530,25,0,True
8574,9480,19610,25,0,True
8575,9480,19690,25,0,True
8576,9480,19770,25,0,True
8577,9480,19850,24,1,False
8578,9480,19930,22,3,False
8579,9480,20010,19,6,False
8580,9480,20090,19,6,False
8581,9480,20250,20,5,False
8582,9480,20330,22,3,False
8583,9480,20410,25,0,True
8584,9480,20490,25,0,True
8585,9480,20570,25,0,True
8586,9480,20650,25,0,True
8587,9480,20730,24,1,False
8588,9480,20810,22,3,False
8589,9480,20890,22,3,False
8590,9480,20970,22,3,False
8591,9480,21050,22,3,False
8592,9480,21130,23,2,False
8593,9480,21210,25,0,True
8594,9480,21290,25,0,True
8595,9480,21370,25,0,True
8596,9480,21450,25,0,True
8597,9480,21530,25,0,True
8598,9480,21610,25,0,True
8599,9480,21690,25,0,True
8600,9480,21770,25,0,True
8601,9480,21850,25,0,True
8602,9480,21930,25,0,True
8603,9480,22010,25,0,True
8604,9480,22090,25,0,True
8605,9480,22170,25,0,True
8606,9480,22250,25,0,True
8607,9480,22330,25,0,True
8608,9480,22410,25,0,True
8609,9480,22490,25,0,True
8610,9480,22570,25,0,True
8611,9480,22650,25,0,True
8612,9480,22730,25,0,True
8613,9480,22810,25,0,True
8614,9480,22890,25,0,True
8615,9480,22970,25,0,True
8616,9480,23050,25,0,True
8617,9480,23130,25,0,True
8618,9480,23210,25,0,True
8619,9480,23290,25,0,True
8620,9480,23370,25,0,True
8621,9480,23450,25,0,True
8622,9480,23530,25,0,True
8623,9480,23610,25,0,True
8624,9480,23690,25,0,True
8625,9480,23770,25,0,True
8626,9480,23850,25,0,True
8627,9480,23930,25,0,True
8628,9480,24010,25,0,True
8629,9480,24090,25,0,True
8630,9480,24170,25,0,True
8631,9480,24250,25,0,True
8632,9480,24330,25,0,True
8633,9480,24410,25,0,True
8634,9480,24490,25,0,True
8635,9480,24570,25,0,True
8636,9480,24650,24,1,False
8637,9480,24730,22,3,False
8638,9480,24890,18,7,False
8639,9480,24970,17,8,False
8640,9480,25050,13,12,False
8641,9480,25130,10,15,False
8642,9560,18090,12,13,False
8643,9560,18170,15,10,False
8644,9560,18250,18,7,False
8645,9560,18330,20,5,False
8646,9560,18410,22,3,False
8647,9560,18490,24,1,False
8648,9560,18570,25,0,True
8649,9560,18650,25,0,True
8650,9560,18730,25,0,True
8651,9560,18810,25,0,True
8652,9560,18890,25,0,True
8653,9560,18970,25,0,True
8654,9560,19050,25,0,True
8655,9560,19130,25,0,True
8656,9560,19210,25,0,True
8657,9560,19290,24,1,False
8658,9560,19370,23,2,False
8659,9560,19450,22,3,False
8660,9560,19530,21,4,False
8661,9560,19610,21,4,False
8662,9560,19690,22,3,False
8663,9560,19770,23,2,False
8664,9560,19850,22,3,False
8665,9560,19930,20,5,False
8666,9560,20010,16,9,False
8667,9560,20250,17,8,False
8668,9560,20330,20,5,False
8669,9560,20410,24,1,False
8670,9560,20490,25,0,True
8671,9560,20570,24,1,False
8672,9560,20650,23,2,False
8673,9560,20730,21,4,False
8674,9560,20810,18,7,False
8675,9560,20890,18,7,False
8676,9560,21050,20,5,False
8677,9560,21130,22,3,False
8678,9560,21210,25,0,True
8679,9560,21290,25,0,True
8680,9560,21370,25,0,True
8681,9560,21450,25,0,True
8682,9560,21530,25,0,True
8683,9560,21610,25,0,True
8684,9560,21690,25,0,True
8685,9560,21770,25,0,True
8686,9560,21850,25,0,True
8687,9560,21930,25,0,True
8688,9560,22010,25,0,True
8689,9560,22090,25,0,True
8690,9560,22170,25,0,True
8691,9560,22250,25,0,True
8692,9560,22330,25,0,True
8693,9560,22410,25,0,True
8694,9560,22490,25,0,True
8695,9560,22570,25,0,True
8696,9560,22650,25,0,True
8697,9560,22730,25,0,True
8698,9560,22810,25,0,True
8699,9560,22890,25,0,True
8700,9560,22970,25,0,True
8701,9560,23050,25,0,True
8702,9560,23130,25,0,True
8703,9560,23210,25,0,True
8704,9560,23290,25,0,True
8705,9560,23370,25,0,True
8706,9560,23450,25,0,True
8707,9560,23530,25,0,True
8708,9560,23610,25,0,True
8709,9560,23690,25,0,True
8710,9560,23770,25,0,True
8711,9560,23850,25,0,True
8712,9560,23930,25,0,True
8713,9560,24010,25,0,True
8714,9560,24090,25,0,True
8715,9560,24170,25,0,True
8716,9560,24250,25,0,True
8717,9560,24330,25,0,True
8718,9560,24410,25,0,True
8719,9560,24490,25,0,True
8720,9560,24570,25,0,True
8721,9560,24650,24,1,False
8722,9560,24730,23,2,False
8723,9560,24810,22,3,False
8724,9560,24890,21,4,False
8725,9560,24970,21,4,False
8726,9560,25050,17,8,False
8727,9560,25130,13,12,False
8728,9640,18330,16,9,False
8729,9640,18410,19,6,False
8730,9640,18490,22,3,False
8731,9640,18570,24,1,False
8732,9640,18650,25,0,True
8733,9640,18730,25,0,True
8734,9640,18810,25,0,True
8735,9640,18890,25,0,True
8736,9640,18970,25,0,True
8737,9640,19050,25,0,True
8738,9640,19130,25,0,True
8739,9640,19210,24,1,False
8740,9640,19290,22,3,False
8741,9640,19370,20,5,False
8742,9640,19450,18,7,False
8743,9640,19530,16,9,False
8744,9640,19610,17,8,False
8745,9640,19690,18,7,False
8746,9640,19770,19,6,False
8747,9640,19850,18,7,False
8748,9640,19930,16,9,False
8749,9640,20250,13,12,False
8750,9640,20330,17,8,False
8751,9640,20410,22,3,False
8752,9640,20490,23,2,False
8753,9640,20570,22,3,False
8754,9640,20650,20,5,False
8755,9640,20730,17,8,False
8756,9640,20810,13,12,False
8757,9640,21050,18,7,False
8758,9640,21130,21,4,False
8759,9640,21210,25,0,True
8760,9640,21290,25,0,True
8761,9640,21370,25,0,True
8762,9640,21450,25,0,True
8763,9640,21530,25,0,True
8764,9640,21610,25,0,True
8765,9640,21690,25,0,True
8766,9640,21770,25,0,True
8767,9640,21850,25,0,True
8768,9640,21930,25,0,True
8769,9640,22010,25,0,True
8770,9640,22090,25,0,True
8771,9640,22170,25,0,True
8772,9640,22250,25,0,True
8773,9640,22330,25,0,True
8774,9640,22410,25,0,True
8775,9640,22490,25,0,True
8776,9640,22570,25,0,True
8777,9640,22650,25,0,True
8778,9640,22730,25,0,True
8779,9640,22810,25,0,True
8780,9640,22890,25,0,True
8781,9640,22970,25,0,True
8782,9640,23050,25,0,True
8783,9640,23130,25,0,True
8784,9640,23210,25,0,True
8785,9640,23290,25,0,True
8786,9640,23370,25,0,True
8787,9640,23450,25,0,True
8788,9640,23530,25,0,True
8789,9640,23610,25,0,True
8790,9640,23690,25,0,True
8791,9640,23770,25,0,True
8792,9640,23850,25,0,True
8793,9640,23930,25,0,True
8794,9640,24010,25,0,True
8795,9640,24090,25,0,True
8796,9640,24170,25,0,True
8797,9640,24250,25,0,True
8798,9640,24330,25,0,True
8799,9640,24410,25,0,True
8800,9640,24490,25,0,True
8801,9640,24570,25,0,True
8802,9640,24650,24,1,False
8803,9640,24730,24,1,False
8804,9640,24810,24,1,False
8805,9640,24890,24,1,False
8806,9640,24970,24,1,False
8807,9640,25050,20,5,False
8808,9640,25130,15,10,False
8809,9720,18410,16,9,False
8810,9720,18490,20,5,False
8811,9720,18570,23,2,False
8812,9720,18650,25,0,True
8813,9720,18730,25,0,True
8814,9720,18810,25,0,True
8815,9720,18890,25,0,True
8816,9720,18970,25,0,True
8817,9720,19050,25,0,True
8818,9720,19130,24,1,False
8819,9720,19210,22,3,False
8820,9720,19290,19,6,False
8821,9720,19370,16,9,False
8822,9720,19770,14,11,False
8823,9720,19850,13,12,False
8824,9720,19930,11,14,False
8825,9720,20330,13,12,False
8826,9720,20410,17,8,False
8827,9720,20490,18,7,False
8828,9720,20570,17,8,False
8829,9720,20650,15,10,False
8830,9720,21050,15,10,False
8831,9720,21130,19,6,False
8832,9720,21210,24,1,False
8833,9720,21290,25,0,True
8834,9720,21370,25,0,True
8835,9720,21450,25,0,True
8836,9720,21530,25,0,True
8837,9720,21610,25,0,True
8838,9720,21690,25,0,True
8839,9720,21770,25,0,True
8840,9720,21850,25,0,True
8841,9720,21930,25,0,True
8842,9720,22010,25,0,True
8843,9720,22090,25,0,True
8844,9720,22170,25,0,True
8845,9720,22250,25,0,True
8846,9720,22330,25,0,True
8847,9720,22410,25,0,True
8848,9720,22490,25,0,True
8849,9720,22570,25,0,True
8850,9720,22650,25,0,True
8851,9720,22730,25,0,True
8852,9720,22810,25,0,True
8853,9720,22890,25,0,True
8854,9720,22970,25,0,True
8855,9720,23050,25,0,True
8856,9720,23130,25,0,True
8857,9720,23210,25,0,True
8858,9720,23290,25,0,True
8859,9720,23370,25,0,True
8860,9720,23450,25,0,True
8861,9720,23530,25,0,True
8862,9720,23610,25,0,True
8863,9720,23690,25,0,True
8864,9720,23770,25,0,True
8865,9720,23850,25,0,True
8866,9720,23930,25,0,True
8867,9720,24010,25,0,True
8868,9720,24090,25,0,True
8869,9720,24170,25,0,True
8870,9720,24250,25,0,True
8871,9720,24330,25,0,True
8872,9720,24410,25,0,True
8873,9720,24490,25,0,True
8874,9720,24570,25,0,True
8875,9720,24650,25,0,True
8876,9720,24730,25,0,True
8877,9720,24810,25,0,True
8878,9720,24890,25,0,True
8879,9720,24970,25,0,True
8880,9720,25050,20,5,False
8881,9720,25130,15,10,False
8882,9800,18490,16,9,False
8883,9800,18570,20,5,False
8884,9800,18650,23,2,False
8885,9800,18730,24,1,False
8886,9800,18810,25,0,True
8887,9800,18890,25,0,True
8888,9800,18970,25,0,True
8889,9800,19050,25,0,True
8890,9800,19130,23,2,False
8891,9800,19210,20,5,False
8892,9800,19290,16,9,False
8893,9800,19770,9,16,False
8894,9800,20410,12,13,False
8895,9800,20490,13,12,False
8896,9800,20570,12,13,False
8897,9800,21050,13,12,False
8898,9800,21130,18,7,False
8899,9800,21210,23,2,False
8900,9800,21290,25,0,True
8901,9800,21370,25,0,True
8902,9800,21450,25,0,True
8903,9800,21530,25,0,True
8904,9800,21610,25,0,True
8905,9800,21690,25,0,True
8906,9800,21770,25,0,True
8907,9800,21850,25,0,True
8908,9800,21930,25,0,True
8909,9800,22010,25,0,True
8910,9800,22090,25,0,True
8911,9800,22170,25,0,True
8912,9800,22250,25,0,True
8913,9800,22330,25,0,True
8914,9800,22410,25,0,True
8915,9800,22490,25,0,True
8916,9800,22570,25,0,True
8917,9800,22650,25,0,True
8918,9800,22730,25,0,True
8919,9800,22810,25,0,True
8920,9800,22890,25,0,True
8921,9800,22970,25,0,True
8922,9800,23050,25,0,True
8923,9800,23130,25,0,True
8924,9800,23210,25,0,True
8925,9800,23290,25,0,True
8926,9800,23370,25,0,True
8927,9800,23450,25,0,True
8928,9800,23530,25,0,True
8929,9800,23610,25,0,True
8930,9800,23690,25,0,True
8931,9800,23770,25,0,True
8932,9800,23850,25,0,True
8933,9800,23930,25,0,True
8934,9800,24010,25,0,True
8935,9800,24090,25,0,True
8936,9800,24170,25,0,True
8937,9800,24250,25,0,True
8938,9800,24330,25,0,True
8939,9800,24410,25,0,True
8940,9800,24490,25,0,True
8941,9800,24570,25,0,True
8942,9800,24650,25,0,True
8943,9800,24730,25,0,True
8944,9800,24810,25,0,True
8945,9800,24890,25,0,True
8946,9800,24970,24,1,False
8947,9800,25050,19,6,False
8948,9800,25130,14,11,False
8949,9880,18490,12,13,False
8950,9880,18570,17,8,False
8951,9880,18650,21,4,False
8952,9880,18730,23,2,False
8953,9880,18810,25,0,True
8954,9880,18890,25,0,True
8955,9880,18970,25,0,True
8956,9880,19050,25,0,True
8957,9880,19130,22,3,False
8958,9880,19210,18,7,False
8959,9880,21130,16,9,False
8960,9880,21210,21,4,False
8961,9880,21290,24,1,False
8962,9880,21370,25,0,True
8963,9880,21450,25,0,True
8964,9880,21530,25,0,True
8965,9880,21610,25,0,True
8966,9880,21690,25,0,True
8967,9880,21770,25,0,True
8968,9880,21850,25,0,True
8969,9880,21930,25,0,True
8970,9880,22010,25,0,True
8971,9880,22090,25,0,True
8972,9880,22170,25,0,True
8973,9880,22250,25,0,True
8974,9880,22330,25,0,True
8975,9880,22410,25,0,True
8976,9880,22490,25,0,True
8977,9880,22570,25,0,True
8978,9880,22650,25,0,True
8979,9880,22730,25,0,True
8980,9880,22810,25,0,True
8981,9880,22890,25,0,True
8982,9880,22970,25,0,True
8983,9880,23050,25,0,True
8984,9880,23130,25,0,True
8985,9880,23210,25,0,True
8986,9880,23290,25,0,True
8987,9880,23370,25,0,True
8988,9880,23450,25,0,True
8989,9880,23530,25,0,True
8990,9880,23610,25,0,True
8991,9880,23690,25,0,True
8992,9880,23770,25,0,True
8993,9880,23850,25,0,True
8994,9880,23930,25,0,True
8995,9880,24010,25,0,True
8996,9880,24090,25,0,True
8997,9880,24170,25,0,True
8998,9880,24250,25,0,True
8999,9880,24330,25,0,True
9000,9880,24410,25,0,True
9001,9880,24490,25,0,True
9002,9880,24570,25,0,True
9003,9880,24650,25,0,True
9004,9880,24730,24,1,False
9005,9880,24810,23,2,False
9006,9880,24890,22,3,False
9007,9880,24970,20,5,False
9008,9880,25050,15,10,False
9009,9880,25130,11,14,False
9010,9960,18650,18,7,False
9011,9960,18730,21,4,False
9012,9960,18810,24,1,False
9013,9960,18890,25,0,True
9014,9960,18970,25,0,True
9015,9960,19050,25,0,True
9016,9960,19130,21,4,False
9017,9960,19210,16,9,False
9018,9960,21130,14,11,False
9019,9960,21210,19,6,False
9020,9960,21290,23,2,False
9021,9960,21370,25,0,True
9022,9960,21450,25,0,True
9023,9960,21530,25,0,True
9024,9960,21610,25,0,True
9025,9960,21690,25,0,True
9026,9960,21770,25,0,True
9027,9960,21850,25,0,True
9028,9960,21930,25,0,True
9029,9960,22010,25,0,True
9030,9960,22090,25,0,True
9031,9960,22170,25,0,True
9032,9960,22250,25,0,True
9033,9960,22330,25,0,True
9034,9960,22410,25,0,True
9035,9960,22490,25,0,True
9036,9960,22570,25,0,True
9037,9960,22650,25,0,True
9038,9960,22730,25,0,True
9039,9960,22810,25,0,True
9040,9960,22890,25,0,True
9041,9960,22970,25,0,True
9042,9960,23050,25,0,True
9043,9960,23130,25,0,True
9044,9960,23210,25,0,True
9045,9960,23290,25,0,True
9046,9960,23370,25,0,True
9047,9960,23450,25,0,True
9048,9960,23530,25,0,True
9049,9960,23610,25,0,True
9050,9960,23690,25,0,True
9051,9960,23770,25,0,True
9052,9960,23850,25,0,True
9053,9960,23930,25,0,True
9054,9960,24010,25,0,True
9055,9960,24090,25,0,True
9056,9960,24170,25,0,True
9057,9960,24250,25,0,True
9058,9960,24330,25,0,True
9059,9960,24410,25,0,True
9060,9960,24490,25,0,True
9061,9960,24570,24,1,False
9062,9960,24650,23,2,False
9063,9960,24730,21,4,False
9064,9960,24810,19,6,False
9065,9960,24890,17,8,False
9066,9960,24970,15,10,False
9067,9960,25050,11,14,False
9068,10040,18650,14,11,False
9069,10040,18730,18,7,False
9070,10040,18810,22,3,False
9071,10040,18890,24,1,False
9072,10040,18970,25,0,True
9073,10040,19050,25,0,True
9074,10040,19130,20,5,False
9075,10040,19210,15,10,False
9076,10040,21210,17,8,False
9077,10040,21290,22,3,False
9078,10040,21370,25,0,True
9079,10040,21450,25,0,True
9080,10040,21530,25,0,True
9081,10040,21610,25,0,True
9082,10040,21690,25,0,True
9083,10040,21770,25,0,True
9084,10040,21850,25,0,True
9085,10040,21930,25,0,True
9086,10040,22010,25,0,True
9087,10040,22090,25,0,True
9088,10040,22170,25,0,True
9089,10040,22250,25,0,True
9090,10040,22330,25,0,True
9091,10040,22410,25,0,True
9092,10040,22490,25,0,True
9093,10040,22570,25,0,True
9094,10040,22650,25,0,True
9095,10040,22730,25,0,True
9096,10040,22810,25,0,True
9097,10040,22890,25,0,True
9098,10040,22970,25,0,True
9099,10040,23050,25,0,True
9100,10040,23130,25,0,True
9101,10040,23210,25,0,True
9102,10040,23290,25,0,True
9103,10040,23370,25,0,True
9104,10040,23450,25,0,True
