center_index,LAMBX,LAMBY,persistence_MAE_C,persistence_RMSE_C,convlstm_MAE_C,convlstm_RMSE_C,convlstm_BIAS_C,convlstm_R2,MAE_improvement_percent,RMSE_improvement_percent
3580,5560,18250,1.6614246368408203,2.152214288711548,1.4429293870925903,1.8286831378936768,-0.2128501683473587,0.9190725684165955,13.151077990735478,15.032478527570662
3581,5560,18330,1.6585105657577515,2.1473183631896973,1.440402865409851,1.8240495920181274,-0.21336473524570465,0.9194873571395874,13.150817658387957,15.054533911374733
3582,5560,18410,1.6714154481887817,2.1702749729156494,1.4526281356811523,1.8484013080596924,-0.23681886494159698,0.9169674515724182,13.089941985681467,14.831008460809775
3583,5560,18490,1.6839038133621216,2.184642791748047,1.4630701541900635,1.8626928329467773,-0.2346922606229782,0.9157292246818542,13.114386785022862,14.736961118648626
3584,5560,18570,1.6965309381484985,2.188180923461914,1.4718395471572876,1.8685965538024902,-0.2312319576740265,0.9203059077262878,13.24416701981438,14.605024942535849
3585,5560,18650,1.7049953937530518,2.1979429721832275,1.477523684501648,1.8766024112701416,-0.2275099903345108,0.9196253418922424,13.341485266461099,14.62005907250163
3586,5560,18730,1.6913505792617798,2.182284116744995,1.4675906896591187,1.8633383512496948,-0.23327721655368805,0.9207007884979248,13.229657549786346,14.615226452320362
3587,5560,18810,1.7595744132995605,2.264678716659546,1.5300109386444092,1.9410696029663086,-0.21157962083816528,0.9143270254135132,13.046534032321661,14.28940499650954
3588,5560,18890,1.7612857818603516,2.2626445293426514,1.536277174949646,1.9438186883926392,-0.20746631920337677,0.9136466383934021,12.775246880891814,14.09084974751373
3589,5560,18970,1.8217390775680542,2.340501308441162,1.5954819917678833,2.0169589519500732,-0.18809008598327637,0.9066547751426697,12.419840392413095,13.823634933431288
3590,5560,19050,1.790518045425415,2.3042283058166504,1.5655534267425537,1.9891215562820435,-0.21613451838493347,0.9068626165390015,12.564219570845557,13.675153140822507
3591,5560,19130,1.8034228086471558,2.3216114044189453,1.5799202919006348,2.005200147628784,-0.21157781779766083,0.9054608345031738,12.393239992022849,13.628949969314645
3592,5560,19210,1.8111008405685425,2.33309268951416,1.5895001888275146,2.0160186290740967,-0.19835403561592102,0.9039888381958008,12.235688194560318,13.59028991283199
3593,5560,19290,1.8099908828735352,2.315638780593872,1.5691735744476318,1.9892783164978027,-0.1679217666387558,0.9054931402206421,13.304890687823942,14.093755331406674
3594,5560,19370,1.7634135484695435,2.253997325897217,1.5312896966934204,1.9404842853546143,-0.17588172852993011,0.910214364528656,13.163324733303881,13.909201973778156
3595,5560,19450,1.7760869264602661,2.269688129425049,1.5807400941848755,1.9715889692306519,-0.2330571562051773,0.9097346663475037,10.998720240833936,13.13392603722656
3596,5560,19530,1.7697502374649048,2.2615413665771484,1.5725221633911133,1.963571548461914,-0.23364180326461792,0.9103652834892273,11.144401616598323,13.175519250669858
3597,5560,19610,1.7915818691253662,2.290811538696289,1.5927196741104126,1.9898086786270142,-0.22378186881542206,0.9078714847564697,11.099810644547118,13.139573246631059
3598,5560,19690,1.7925994396209717,2.2924907207489014,1.5961343050003052,1.9929375648498535,-0.2237786203622818,0.9075706601142883,10.959790027726841,13.066711816447008
3599,5560,19770,1.7954208850860596,2.297361135482788,1.5958760976791382,1.992783546447754,-0.21640841662883759,0.9073671698570251,11.114095255573272,13.257714876900602
3600,5560,19850,1.7874653339385986,2.2844655513763428,1.5901765823364258,1.9855061769485474,-0.2296922206878662,0.9085156917572021,11.037347010666554,13.086622131276116
3601,5560,19930,1.7013413906097412,2.1800827980041504,1.4693443775177002,1.856595754623413,-0.1572556495666504,0.9179271459579468,13.636123494820517,14.838291631716341
3602,5560,20010,1.6665587425231934,2.136185646057129,1.4501326084136963,1.8357526063919067,-0.12369731068611145,0.9176511168479919,12.986408974809065,14.06399486953521
3603,5560,20090,1.725300669670105,2.206284761428833,1.512377142906189,1.9100100994110107,-0.12142693251371384,0.9090609550476074,12.341241761914413,13.428668284231316
3604,5560,20170,1.7819149494171143,2.281085968017578,1.5623743534088135,1.9709261655807495,-0.11994030326604843,0.9023100137710571,12.320486793161209,13.597023820473499
3605,5560,20250,1.7214152812957764,2.2016446590423584,1.5085699558258057,1.9075196981430054,-0.12183019518852234,0.9093910455703735,12.364554200410824,13.359329340061967
3606,5560,20330,1.7131359577178955,2.1892240047454834,1.4995099306106567,1.8961764574050903,-0.12305015325546265,0.910789430141449,12.469881689472825,13.385909651326998
3607,5560,20410,1.7339500188827515,2.2178444862365723,1.5212879180908203,1.9190138578414917,-0.11944921314716339,0.9079293012619019,12.264603851093543,13.473921650032453
3608,5560,20490,1.6279834508895874,2.097477674484253,1.4237067699432373,1.8126487731933594,-0.014979259110987186,0.9174330830574036,12.547835227362178,13.579591561608868
3609,5560,20570,1.6322848796844482,2.101897716522217,1.4300079345703125,1.8209702968597412,-0.012265477329492569,0.9165093898773193,12.392257481012734,13.365418186347139
3610,5560,20650,1.6394542455673218,2.1091854572296143,1.4346305131912231,1.827639102935791,-0.007213026285171509,0.9157661199569702,12.493409494646848,13.348582189810395
3611,5560,20730,1.7977797985076904,2.318349838256836,1.6070497035980225,2.069333791732788,-0.0579884871840477,0.8916980028152466,10.609202254246606,10.741090167447837
3612,5560,20810,1.7235891819000244,2.2263081073760986,1.5368235111236572,1.976333737373352,-0.061169471591711044,0.9010137915611267,10.835857682193343,11.22820193550674
3613,5560,20890,1.702312707901001,2.196795701980591,1.511806607246399,1.9412659406661987,-0.06064228713512421,0.9044053554534912,11.191016772088918,11.631931047753376
3614,5560,20970,1.6913505792617798,2.185145616531372,1.4736539125442505,1.8903261423110962,0.002590562216937542,0.9096192121505737,12.871173450778425,13.491982959390256
3615,5560,21050,1.8603144884109497,2.3967483043670654,1.6343790292739868,2.083258867263794,-0.11849958449602127,0.892751932144165,12.145014219071813,13.079781324224529
3616,5560,21130,1.8275671005249023,2.3571393489837646,1.600829005241394,2.043511152267456,-0.11633326858282089,0.8962044715881348,12.406553784995692,13.305458451216445
3617,5560,21210,1.834227442741394,2.367039680480957,1.5872228145599365,2.0318682193756104,-0.030339738354086876,0.8943796753883362,13.466412203073906,14.159942643515103
3618,5560,21290,1.802220106124878,2.3260977268218994,1.5788905620574951,2.014254093170166,-0.11569690704345703,0.8987314701080322,12.391912802903112,13.406299746391099
3619,5560,21370,1.7949120998382568,2.3182878494262695,1.5728089809417725,2.006988048553467,-0.11516644805669785,0.8993830680847168,12.374038757468877,13.428004678100836
3620,5560,21450,1.7872339487075806,2.3119025230407715,1.5332704782485962,1.975987195968628,-0.11054541170597076,0.9041135907173157,14.209861593253384,14.529822244855067
3621,5560,21530,1.7758556604385376,2.3018131256103516,1.5213308334350586,1.9632666110992432,-0.10794474929571152,0.9054238796234131,14.332517708146703,14.707819272745652
3622,5560,21610,1.811794638633728,2.335730791091919,1.5611532926559448,2.006180763244629,-0.08285260945558548,0.9010328054428101,13.833871711133416,14.109075802063233
3623,5560,21690,1.7786308526992798,2.292339324951172,1.5349959135055542,1.9707765579223633,-0.08353954553604126,0.9054747223854065,13.69789233240732,14.027712369138808
3624,5560,21770,1.7166050672531128,2.2146859169006348,1.4793063402175903,1.8963714838027954,-0.09886065125465393,0.9128848314285278,13.823722856372813,14.372892818287651
3625,5560,21850,1.7111470699310303,2.1960489749908447,1.4682657718658447,1.8554199934005737,-0.11327040195465088,0.9164284467697144,14.194063288491922,15.510992034760566
3626,5560,21930,1.693801999092102,2.1846323013305664,1.4576733112335205,1.8689497709274292,-0.10942740738391876,0.9157888889312744,13.940749153983129,14.450144777721562
3627,5560,22010,1.6497687101364136,2.118119239807129,1.3969498872756958,1.7856059074401855,-0.09371135383844376,0.925828218460083,15.32450102292297,15.698518105959948
3628,5560,22090,1.6515727043151855,2.1211514472961426,1.399492621421814,1.7871123552322388,-0.09293840825557709,0.9256475567817688,15.263032758699838,15.748007644136278
3629,5560,22170,1.662488341331482,2.133678674697876,1.408231258392334,1.7990127801895142,-0.08709637820720673,0.9244387149810791,15.29376637525856,15.684924748837814
3630,5560,22250,1.6555503606796265,2.125699520111084,1.402529001235962,1.792049527168274,-0.09099612385034561,0.925165593624115,15.283217318728726,15.696009233015882
3631,5560,22330,1.6230342388153076,2.0873522758483887,1.3789101839065552,1.7589308023452759,-0.10016514360904694,0.9257076382637024,15.0412141081475,15.73387862236279
3632,5560,22410,1.6179463863372803,2.0822317600250244,1.3746328353881836,1.7557929754257202,-0.10628974437713623,0.9261202812194824,15.038418640058389,15.677351141516592
3633,5560,22490,1.6974560022354126,2.184673547744751,1.4486701488494873,1.842933177947998,-0.08747615665197372,0.9173722267150879,14.656394808365837,15.642628627491424
3634,5560,22570,1.693432092666626,2.1797337532043457,1.4469424486160278,1.8401732444763184,-0.09398885071277618,0.9177461266517639,14.55562612271355,15.578072699422671
3635,5560,22650,1.6950970888137817,2.1803171634674072,1.4476395845413208,1.83966064453125,-0.09237395972013474,0.9177243113517761,14.59842659783164,15.624172695792732
3636,5560,22730,1.6971784830093384,2.1834704875946045,1.449561595916748,1.8440093994140625,-0.09131194651126862,0.9173014163970947,14.589914353234695,15.546859465662184
3637,5560,22810,1.693432092666626,2.1797337532043457,1.4469424486160278,1.8401732444763184,-0.09398885071277618,0.9177461266517639,14.55562612271355,15.578072699422671
3638,5560,22890,1.6981498003005981,2.1854660511016846,1.4501430988311768,1.8451181650161743,-0.08704107254743576,0.9171519875526428,14.604524372674334,15.573240587010824
3639,5560,22970,1.7659574747085571,2.257844924926758,1.5008256435394287,1.9198989868164062,-0.07776617258787155,0.914703905582428,15.013488997682924,14.967632824531304
3640,5560,23050,1.765587568283081,2.2575252056121826,1.4989633560180664,1.9197230339050293,-0.07623185217380524,0.9147208333015442,15.101160489269265,14.963384278828022
3641,5560,23130,1.767067551612854,2.260704755783081,1.5034358501434326,1.9244134426116943,-0.08420589566230774,0.9142262935638428,14.919163742710179,14.875507839363987
3642,5560,23210,1.70027756690979,2.17755126953125,1.4296228885650635,1.8298087120056152,-0.08257942646741867,0.9214515686035156,15.918264382952152,15.96943146144575
3643,5560,23290,1.7202589511871338,2.2024123668670654,1.4594086408615112,1.8549189567565918,-0.07287269830703735,0.9219576716423035,15.163432816065995,15.777854108437625
3644,5560,23370,1.723265528678894,2.205475330352783,1.4592673778533936,1.8548051118850708,-0.06948790699243546,0.9220864772796631,15.31964438631168,15.899983719682774
3645,5560,23450,1.632099986076355,2.0983519554138184,1.3673027753829956,1.7499407529830933,-0.06669138371944427,0.9264501333236694,16.224325283522873,16.604040210309453
3646,5560,23530,1.634042501449585,2.100510835647583,1.371572494506836,1.7539706230163574,-0.06430786848068237,0.9261908531188965,16.062618121004057,16.497901688966436
3647,5560,23610,1.6234041452407837,2.081167459487915,1.3656615018844604,1.749444842338562,-0.06452755630016327,0.9244092702865601,15.876677665997631,15.939256384057416
3648,5560,23690,1.6254856586456299,2.084967851638794,1.3651429414749146,1.7510647773742676,-0.05777130275964737,0.9245988130569458,16.01630354509774,16.014782865936137
3649,5560,23770,1.6260405778884888,2.0856666564941406,1.3665584325790405,1.7535948753356934,-0.057272277772426605,0.9244300127029419,15.957913279532136,15.921613366377379
3650,5560,23850,1.6269657611846924,2.086761713027954,1.368289589881897,1.7552906274795532,-0.0577828623354435,0.9242568612098694,15.89930024799278,15.884472265279697
3651,5560,23930,1.6259020566940308,2.085545539855957,1.3677396774291992,1.7534420490264893,-0.056820936501026154,0.924475908279419,15.878101525362277,15.924058452945854
3652,5560,24010,1.67058265209198,2.136998414993286,1.400216817855835,1.7953028678894043,-0.04996313154697418,0.9203904867172241,16.183924446813844,15.989508682202525
3653,5560,24090,1.6839500665664673,2.1574699878692627,1.4123998880386353,1.814452052116394,-0.050519272685050964,0.9163300395011902,16.125785670207915,15.899082614430078
3654,5560,24170,1.6810359954833984,2.1542418003082275,1.4082309007644653,1.8095860481262207,-0.05591033399105072,0.9165635108947754,16.22839103100141,15.998935316021337
3655,5560,24250,1.681961178779602,2.150113582611084,1.4159802198410034,1.8050321340560913,-0.05837510898709297,0.9185401201248169,15.813739478314783,16.049452054338822
3656,5560,24330,1.6832563877105713,2.151517868041992,1.415995717048645,1.804660677909851,-0.05973995104432106,0.9185506701469421,15.877597293745163,16.12151101714073
3657,5560,24410,1.6933858394622803,2.15706467628479,1.4114575386047363,1.7994446754455566,-0.07920870929956436,0.9183104634284973,16.648792867375565,16.57901150442918
3658,5560,24490,1.6813136339187622,2.1512575149536133,1.4303697347640991,1.8358783721923828,-0.06050965189933777,0.9098602533340454,14.925466259960645,14.66022271015894
3659,5560,24570,1.6730341911315918,2.1433017253875732,1.3999663591384888,1.80054771900177,-0.056047286838293076,0.9181379675865173,16.321712577099685,15.991869102042692
3660,5560,24650,1.6377428770065308,2.097893476486206,1.368071436882019,1.757409691810608,-0.08039213716983795,0.9219928979873657,16.466042619426172,16.229793766549083
3661,5560,24730,1.6440333127975464,2.1018757820129395,1.3691171407699585,1.7592743635177612,-0.09059754014015198,0.9212816953659058,16.722056048838855,16.29979380451652
3662,5560,24810,1.6662349700927734,2.1442930698394775,1.433936357498169,1.833112359046936,-0.03849951922893524,0.9041137099266052,13.941527861563873,14.512041995072837
3663,5560,24890,1.527520775794983,2.010654926300049,1.3086045980453491,1.7264095544815063,-0.04621083289384842,0.9087095856666565,14.331469739630942,14.136954486844886
3664,5560,24970,1.5157262086868286,1.994511365890503,1.3007646799087524,1.7154242992401123,-0.056928638368844986,0.9086244106292725,14.18208166792281,13.992753885650822
3665,5560,25050,1.5311285257339478,2.014702081680298,1.3086119890213013,1.72803795337677,-0.044202059507369995,0.9088325500488281,14.532845086011509,14.228611312320915
3666,5560,25130,1.5692414045333862,2.06562876701355,1.3401424884796143,1.7697033882141113,-0.024493731558322906,0.9069298505783081,14.599341783356431,14.326164678045332
3667,5560,25210,1.6639221906661987,2.145709753036499,1.406517744064331,1.8257734775543213,-0.004038140177726746,0.9145646691322327,15.469740595190238,14.91051038144466
3668,5560,25290,1.5525439977645874,2.0435001850128174,1.3259694576263428,1.7502119541168213,-0.03118026629090309,0.9080699682235718,14.593759691478978,14.352248805602947
3669,5560,25370,1.5398705005645752,2.0266404151916504,1.317736029624939,1.7389098405838013,-0.03993697836995125,0.9082708358764648,14.425529345369839,14.197416199293535
3670,5560,25450,1.5850602388381958,2.0561935901641846,1.3671643733978271,1.7852985858917236,-0.06730818748474121,0.9107482433319092,13.746850756920137,13.174586554898768
3671,5560,25530,1.5740056037902832,2.041151523590088,1.3594540357589722,1.772057294845581,-0.07328897714614868,0.911299467086792,13.63092783879932,13.18345187187325
3672,5560,25610,1.5705828666687012,2.032806634902954,1.3598588705062866,1.7685132026672363,-0.08027109503746033,0.910936713218689,13.416929512886675,13.001405431182839
3673,5560,25690,1.5635522603988647,2.0197246074676514,1.3534148931503296,1.7601491212844849,-0.10089544206857681,0.9097768068313599,13.43974055558135,12.852023747367447
3674,5560,25770,1.4213228225708008,1.8687074184417725,1.2342944145202637,1.6363495588302612,-0.07086574286222458,0.9136812686920166,13.158756412019875,12.434148723252973
3675,5560,25850,1.5659575462341309,2.022834539413452,1.3581326007843018,1.766268014907837,-0.10929695516824722,0.908420205116272,13.271429097781978,12.683515112413007
3676,5560,25930,1.5659111738204956,2.021005630493164,1.358332872390747,1.763793706893921,-0.10752125084400177,0.9088236093521118,13.256071282977112,12.726927610611284
3677,5560,26010,1.5560129880905151,2.009334087371826,1.374881386756897,1.7721409797668457,-0.07956897467374802,0.9069010615348816,11.640751248220399,11.804562969178754
3678,5560,26090,1.5571693181991577,2.0094985961914062,1.377294898033142,1.773728370666504,-0.08381816744804382,0.906338632106781,11.551371971163523,11.732788764906658
3679,5560,26170,1.5578168630599976,2.0138051509857178,1.3770287036895752,1.7775520086288452,-0.07374608516693115,0.907041072845459,11.60522547016873,11.731678322564193
3680,5560,26250,1.5576781034469604,2.015909194946289,1.3746538162231445,1.7769520282745361,-0.06947343796491623,0.9074994921684265,11.74981447186068,11.853567971751803
3681,5560,26330,1.557030439376831,2.012103796005249,1.3741233348846436,1.7745078802108765,-0.0737721174955368,0.9072899222373962,11.747175897562558,11.808332963045249
3682,5560,26410,1.556336760520935,2.010564088821411,1.3761346340179443,1.77544367313385,-0.07720282673835754,0.9068981409072876,11.57860760435124,11.69425123003108
3683,5560,26490,1.5563828945159912,2.010855197906494,1.3761824369430542,1.7746294736862183,-0.0775851383805275,0.9069346189498901,11.578157162217869,11.747525354695405
3684,5560,26570,1.4841351509094238,1.9631586074829102,1.309827446937561,1.7415374517440796,-0.03440318629145622,0.9021250605583191,11.7447325376704,11.28900919640849
3685,5640,17130,1.5635061264038086,2.039912700653076,1.3815264701843262,1.7974028587341309,-0.02989310398697853,0.9191519618034363,11.639203271818989,11.888246092163945
3686,5640,17210,1.5971323251724243,2.092329978942871,1.3596094846725464,1.8064850568771362,0.15526172518730164,0.9100303649902344,14.871832268139416,13.661560315173382
3687,5640,17290,1.696392297744751,2.2245934009552,1.4446436166763306,1.934240460395813,0.1810653656721115,0.889134407043457,14.840239572126375,13.051955491494082
3688,5640,17370,1.6777057647705078,2.200615882873535,1.439795732498169,1.9186184406280518,0.18543343245983124,0.8918051719665527,14.180676806870387,12.814478184954972
3689,5640,17450,1.6286309957504272,2.1270155906677246,1.4420180320739746,1.8815208673477173,0.10244746506214142,0.9036336541175842,11.458271650446308,11.54174536365012
3690,5640,17530,1.6839501857757568,2.202052116394043,1.4910496473312378,1.9532643556594849,0.11124863475561142,0.898018479347229,11.455240189047174,11.297996032081157
3691,5640,17610,1.575901985168457,2.047481060028076,1.394698143005371,1.8033524751663208,-0.01739274151623249,0.911188542842865,11.498420832544102,11.92336230247755
3692,5640,17690,1.850138783454895,2.4016878604888916,1.667887806892395,2.136591911315918,-0.19947892427444458,0.8771308064460754,9.850665160489736,11.037901866190483
3693,5640,17770,1.7176225185394287,2.2304749488830566,1.537794828414917,1.964834213256836,-0.21713761985301971,0.896214485168457,10.46956989580151,11.909604084961556
3694,5640,17850,1.6768733263015747,2.1717193126678467,1.491521954536438,1.9069743156433105,-0.2383296936750412,0.9028273820877075,11.053391383709236,12.190571566051526
3695,5640,17930,1.5955134630203247,2.080650568008423,1.4257618188858032,1.8132452964782715,-0.24409474432468414,0.9142172336578369,10.639311298143467,12.852002909172246
3696,5640,18010,1.5795559883117676,2.057852029800415,1.4105706214904785,1.791648268699646,-0.2588658630847931,0.9167207479476929,10.698282813127816,12.936001094626194
3697,5640,18090,1.5377427339553833,2.002932548522949,1.3729147911071777,1.7400407791137695,-0.27147573232650757,0.921875,10.718824365648926,13.125343117672518
3698,5640,18170,1.490887999534607,1.9435285329818726,1.3274686336517334,1.6809358596801758,-0.2798009514808655,0.9275165796279907,10.961210093171736,13.511130340793715
3699,5640,18250,1.600046157836914,2.098679304122925,1.430924415588379,1.8333419561386108,-0.2461157739162445,0.9141356348991394,10.56980396597865,12.643063066522359
3700,5640,18330,1.698427438735962,2.2029919624328613,1.4805601835250854,1.881999135017395,-0.23184223473072052,0.914063036441803,12.82758687489305,14.570767069934279
3701,5640,18410,1.6994448900222778,2.203932046890259,1.481101155281067,1.8826719522476196,-0.23090021312236786,0.9140254855155945,12.84794440956239,14.576678763573321
3702,5640,18490,1.6839038133621216,2.184642791748047,1.4630701541900635,1.8626928329467773,-0.2346922606229782,0.9157292246818542,13.114386785022862,14.736961118648626
3703,5640,18570,1.651110053062439,2.145965099334717,1.4330307245254517,1.8235176801681519,-0.2425849884748459,0.9191257357597351,13.208043166625934,15.025753180540017
3704,5640,18650,1.7405180931091309,2.242500066757202,1.5147498846054077,1.9202303886413574,-0.21576738357543945,0.916043758392334,12.971322125151124,14.37099971113344
3705,5640,18730,1.7082332372665405,2.2001030445098877,1.4806838035583496,1.879124641418457,-0.2266734540462494,0.9194023609161377,13.320747351357484,14.589244076198911
3706,5640,18810,1.7227106094360352,2.220478057861328,1.497323751449585,1.8995015621185303,-0.2211804836988449,0.9177337884902954,13.083268701771985,14.455287887507838
3707,5640,18890,1.7510175704956055,2.2493979930877686,1.5275377035140991,1.9324525594711304,-0.21104192733764648,0.9145541191101074,12.762856909439973,14.090233679881806
3708,5640,18970,1.783441185951233,2.289698600769043,1.558655858039856,1.9694479703903198,-0.20073570311069489,0.9115343689918518,12.604022475318319,13.986584534364493
3709,5640,19050,1.750369906425476,2.2511370182037354,1.5232030153274536,1.9380141496658325,-0.23127059638500214,0.9110994338989258,12.978221932638919,13.909542866820033
3710,5640,19130,1.8095743656158447,2.33078670501709,1.5903478860855103,2.016047716140747,-0.20321643352508545,0.904205858707428,12.114809078638007,13.503551749238033
3711,5640,19210,1.7961609363555908,2.2967588901519775,1.5471872091293335,1.9516966342926025,-0.12359721958637238,0.9105857610702515,13.861437590966922,15.02387809791136
3712,5640,19290,1.8212302923202515,2.3317668437957764,1.5778840780258179,2.000047445297241,-0.16501611471176147,0.9043649435043335,13.361638850428408,14.226096377566822
3713,5640,19370,1.794588327407837,2.2961769104003906,1.5402328968048096,1.9432817697525024,-0.13012871146202087,0.9121306538581848,14.173469576191147,15.368813223818757
3714,5640,19450,1.773311734199524,2.2656006813049316,1.5774651765823364,1.9686479568481445,-0.2328515350818634,0.9099395275115967,11.044113329887425,13.107019560293805
3715,5640,19530,1.7865402698516846,2.284362316131592,1.5898834466934204,1.9856905937194824,-0.23022881150245667,0.9085201621055603,11.007690477337533,13.074621320049138
3716,5640,19610,1.7925994396209717,2.2924907207489014,1.5961343050003052,1.9929375648498535,-0.2237786203622818,0.9075706601142883,10.959790027726841,13.066711816447008
3717,5640,19690,1.8043015003204346,2.307143211364746,1.5981621742248535,1.9982222318649292,-0.20930270850658417,0.9066126942634583,11.42488248549213,13.389761761563152
3718,5640,19770,1.8187789916992188,2.3271474838256836,1.6136480569839478,2.0333101749420166,-0.17674283683300018,0.9010493159294128,11.278497038478802,12.62650136813061
3719,5640,19850,1.7459758520126343,2.2278220653533936,1.5249338150024414,1.9251327514648438,-0.15121813118457794,0.9124541282653809,12.660085576521098,13.586781394973524
3720,5640,19930,1.7321923971176147,2.2131574153900146,1.5070596933364868,1.9053865671157837,-0.15395431220531464,0.9141457676887512,12.996980252063857,13.906414705706503
3721,5640,20010,1.736216425895691,2.2184441089630127,1.5138965845108032,1.9238895177841187,-0.08933965861797333,0.9115288257598877,12.804846104954677,13.2775304092101
3722,5640,20090,1.7090656757354736,2.1841495037078857,1.4963449239730835,1.8914926052093506,-0.12360914796590805,0.9114677906036377,12.446610729037584,13.399123915359775
3723,5640,20170,1.7188713550567627,2.198014497756958,1.5053235292434692,1.9026926755905151,-0.12217351049184799,0.9099727272987366,12.423723577977796,13.43584505324303
3724,5640,20250,1.769935131072998,2.2659201622009277,1.552060842514038,1.9595459699630737,-0.12021241337060928,0.9035478830337524,12.309732980263338,13.520961477312925
3725,5640,20330,1.7965309619903564,2.302063465118408,1.5735688209533691,1.987009048461914,-0.11891442537307739,0.9006259441375732,12.410704059893856,13.685739834296406
3726,5640,20410,1.6373728513717651,2.1070079803466797,1.4345993995666504,1.8262248039245605,-0.008898390457034111,0.9159851670265198,12.384073159343906,13.326156286124748
3727,5640,20490,1.671739101409912,2.1523892879486084,1.472603440284729,1.8803277015686035,0.015729807317256927,0.9100109338760376,11.911886307931422,12.639980504609387
3728,5640,20570,1.6962072849273682,2.1884419918060303,1.4907811880111694,1.9165998697280884,0.04334167391061783,0.9052209854125977,12.110907596119368,12.421719337125399
3729,5640,20650,1.684088945388794,2.1711270809173584,1.4813908338546753,1.8996363878250122,0.032275520265102386,0.9073835015296936,12.036069240233813,12.504597058299979
3730,5640,20730,1.6810823678970337,2.167802095413208,1.481174111366272,1.8968431949615479,0.029568970203399658,0.9077420830726624,11.891639597697933,12.499245250522385
3731,5640,20810,1.7937557697296143,2.312821626663208,1.6020159721374512,2.0623619556427,-0.059799596667289734,0.8925375938415527,10.689292312133743,10.829182334387589
3732,5640,20890,1.7635059356689453,2.273951530456543,1.547078013420105,1.9882549047470093,0.002572127617895603,0.89973384141922,12.27259392051569,12.563883701257879
3733,5640,20970,1.758787989616394,2.268650770187378,1.5420570373535156,1.982050895690918,0.003642820520326495,0.9003919363021851,12.322744614042378,12.6330538954124
3734,5640,21050,1.9603606462478638,2.5230765342712402,1.732936143875122,2.204737663269043,-0.12487280368804932,0.8820643424987793,11.601156287647015,12.61709134376875
3735,5640,21130,1.8590195178985596,2.400007724761963,1.6121784448623657,2.0631120204925537,-0.03532607853412628,0.8913143873214722,13.278024822204321,14.037275830136052
3736,5640,21210,1.9070305824279785,2.465052604675293,1.6593114137649536,2.1245453357696533,-0.04517879709601402,0.8853117823600769,12.989784796614835,13.81338752202786
3737,5640,21290,1.8021738529205322,2.3217339515686035,1.5644499063491821,2.005969762802124,-0.03689797595143318,0.9012827277183533,13.190955255848596,13.60036056470397
3738,5640,21370,1.736216425895691,2.248657703399658,1.5143909454345703,1.9355213642120361,-0.11286244541406631,0.9057849049568176,12.776372642983365,13.925478240383292
3739,5640,21450,1.8004162311553955,2.327225923538208,1.544338345527649,1.9950988292694092,-0.11464933305978775,0.9022678732872009,14.223260221521757,14.271373093156678
3740,5640,21530,1.7859853506088257,2.3103184700012207,1.5309240818023682,1.974184274673462,-0.10983029007911682,0.9042803049087524,14.28126320966236,14.549258021885667
3741,5640,21610,1.822247862815857,2.352038621902466,1.5692287683486938,2.021557331085205,-0.0839417353272438,0.8991643190383911,13.88499883194712,14.050844562660634
3742,5640,21690,1.7866790294647217,2.302048444747925,1.5414397716522217,1.9781289100646973,-0.08125542104244232,0.9046878218650818,13.725982886023585,14.070926066835959
3743,5640,21770,1.7227567434310913,2.219862461090088,1.4833650588989258,1.9021612405776978,-0.0980866327881813,0.9123014211654663,13.895849512414982,14.31175246579824
3744,5640,21850,1.709481954574585,2.2042670249938965,1.4721442461013794,1.8869197368621826,-0.10262741148471832,0.9138943552970886,13.883604201734233,14.396953024899176
3745,5640,21930,1.6975022554397583,2.1883702278137207,1.460464596748352,1.871634602546692,-0.10905232280492783,0.9155598282814026,13.963908320699039,14.47358501049714
3746,5640,22010,1.6524051427841187,2.1219711303710938,1.3976142406463623,1.786028504371643,-0.09053249657154083,0.9256942272186279,15.419396583846384,15.831630373816655
3747,5640,22090,1.6521738767623901,2.120875358581543,1.3994532823562622,1.7878080606460571,-0.09352562576532364,0.9256023168563843,15.296246839428349,15.704237242788453
3748,5640,22170,1.6509249210357666,2.120588779449463,1.3993903398513794,1.786825180053711,-0.09235554933547974,0.9256514310836792,15.235979418529707,15.739194823166143
3749,5640,22250,1.6574931144714355,2.1287741661071777,1.4033147096633911,1.7918882369995117,-0.08785521239042282,0.9251227974891663,15.335110751823567,15.825348431567953
3750,5640,22330,1.6215541362762451,2.0857319831848145,1.3781462907791138,1.7587295770645142,-0.10129979997873306,0.9257389903068542,15.0107751601865,15.678064523946315
3751,5640,22410,1.6687326431274414,2.1372861862182617,1.4321931600570679,1.8171674013137817,-0.09529372304677963,0.9252040982246399,14.174798104690097,14.977815650926082
3752,5640,22490,1.6975486278533936,2.184345245361328,1.449044942855835,1.843096137046814,-0.08708987385034561,0.9173497557640076,14.63897298257663,15.622489578476213
3753,5640,22570,1.6972709894180298,2.183940887451172,1.4495272636413574,1.842921257019043,-0.09030484408140182,0.9173842072486877,14.59659225434709,15.614874577952758
3754,5640,22650,1.693432092666626,2.1797337532043457,1.4469424486160278,1.8401732444763184,-0.09398885071277618,0.9177461266517639,14.55562612271355,15.578072699422671
3755,5640,22730,1.6967159509658813,2.184459686279297,1.4487171173095703,1.8432761430740356,-0.08792640268802643,0.9173399806022644,14.616402557843223,15.618669703462716
