LAMBX,LAMBY,model,order,seasonal_order,exog_vars,train_start,train_end,test_start,test_end,train_n,test_n,rmse,mae,bias,aic,bic,coef_ETP,coef_SWI,seasonal_ma_L12,sigma2,ETP_mean,ETP_scale,SWI_mean,SWI_scale,elapsed_seconds
5400,23370,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2767801098393123,0.984504629739455,-0.016047032913269855,1478.8019889658372,1494.8372417076075,3.5631961048135494,0.5561279163943988,-0.9334269734375986,2.083644585401131,59.96272659301758,38.86601638793945,0.5590833425521851,0.22323337197303772,0.128
5400,23450,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.3101699005228014,1.074760220082793,-0.010006243572849377,1461.3126440749284,1477.3478968166987,3.2587302964041154,0.4101116509090806,-1.0617683182432627,1.7645199834336447,57.44398498535156,37.57460021972656,0.5707777738571167,0.2213648408651352,0.128
5400,23290,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.3322754336952771,1.1190607449784096,-0.3555703446726703,1464.509687643987,1480.5449403857574,3.231385986596936,0.4365883595563836,-0.9316939493341454,2.013060828424158,58.30902862548828,37.83507537841797,0.5767916440963745,0.23004330694675446,0.141
5400,23690,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2587502356101734,1.0140374228705473,-0.0735288843244851,1460.0089028110256,1476.044155552796,3.25770650199882,0.42322839726461936,-0.9227844152279846,1.9971507869393808,56.64421081542969,36.62104797363281,0.6230323910713196,0.1961527317762375,0.141
5400,23530,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2458875872828419,1.0113563438112572,-0.1090053734575298,1458.3931029201212,1474.4283556618916,3.249047855577724,0.45754907568004966,-0.9221867685957369,1.9896052444569892,56.838191986083984,36.659088134765625,0.5697082877159119,0.218100443482399,0.156
5400,23610,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2585597647092595,1.0142878116695508,-0.0823927446726394,1460.7059982384353,1476.7412509802057,3.244458176136082,0.4382962381721701,-0.9218541260458207,2.0011816606356745,56.74235916137695,36.63926696777344,0.5960440635681152,0.2064167708158493,0.154
5400,23770,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2582586022831148,1.015338737092703,-0.08632019660111447,1461.2325499900617,1477.267802731832,3.2432015056082544,0.42274892267379344,-0.9226358261493814,2.0032735918169946,56.693058013916016,36.663291931152344,0.6217638850212097,0.19413046538829803,0.155
5400,24410,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2673679875118484,1.0250642810082597,-0.1397071563052984,1460.9620403787162,1476.9972931204866,2.9200232591547395,0.3053117032044903,-1.0752700111782898,1.7270583185360324,52.97685241699219,34.12666702270508,0.6426388621330261,0.19621485471725464,0.117
5400,24090,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2584698157548075,1.0333866376360652,-0.12656913483750057,1458.0724464461819,1474.1076991879522,3.257005039987067,0.4388703795087678,-1.0815819976237564,1.6981116260582911,56.765045166015625,36.79332733154297,0.59375,0.22220513224601746,0.142
5400,23850,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2600994142265016,1.0148132707694517,-0.08677324885343557,1461.0023150890024,1477.0375678307728,3.2531014049780076,0.44317412189017663,-0.9209002001275963,2.0032612691375955,56.65648651123047,36.669517517089844,0.5921620726585388,0.20571140944957733,0.155
5400,23930,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.255205791846018,1.0108111125332904,-0.07778513874067249,1460.186940862074,1476.2221936038443,3.2473467746067497,0.41912014820195487,-0.9221594069620167,1.9984331429451894,56.58564758300781,36.663551330566406,0.6209166646003723,0.20713740587234497,0.159
5400,24170,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.242854906271263,1.0117182461080856,-0.11902542947833616,1459.8023536259411,1475.8376063677115,3.25222471419419,0.4243549625008149,-1.0813050829003235,1.7060829830096125,56.650001525878906,36.7607307434082,0.6301342248916626,0.20659802854061127,0.148
5400,24250,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.3464478062486163,1.1220445470422857,0.050509840593480494,1460.7622983132262,1476.7975510549966,3.044771168711192,0.39380125136578853,-1.0530387129175247,1.7850676114679547,54.47731399536133,35.18439865112305,0.6152986884117126,0.19909755885601044,0.158
5400,24330,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.354225409166043,1.1225571944367563,0.08264163158369749,1460.4844285468644,1476.5196812886347,3.05848621744138,0.3931017511606277,-1.054962292368253,1.7788216114734763,54.41504669189453,35.18952178955078,0.5870115756988525,0.20697201788425446,0.149
5400,24570,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2498550741106698,1.0163202474576065,-0.12579190271737128,1460.9269051511633,1476.9621578929336,2.88159993224997,0.3131019305120421,-1.071759484846236,1.7362839457984753,53.090511322021484,34.131187438964844,0.6130602359771729,0.20455513894557953,0.124
5400,24010,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2423845284495127,1.0081645369362293,-0.11541193320134968,1460.7175016118547,1476.752754353625,3.236022085276246,0.42786632527962987,-0.9243814458529769,1.999567225888028,56.72384262084961,36.74570846557617,0.5983263850212097,0.2132062017917633,0.187
5400,24490,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2996557835202824,1.0462578551424506,0.1745428796645191,1457.5232567781995,1473.55850951997,3.2869290515644276,0.4079565410741198,-1.0810928025602973,1.6971165673003434,54.636810302734375,34.56532669067383,0.608247697353363,0.22173479199409485,0.148
5400,24650,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2540252276471657,1.042997540066991,0.019916757288526283,1458.9681508634312,1475.0034036052016,2.968897355143311,0.3947849876747174,-0.9093881102691106,2.0001607294317965,53.14352035522461,33.887184143066406,0.6662847995758057,0.2274409979581833,0.129
5400,24730,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2601213738757955,1.0473479998003437,0.03273375030103439,1456.0268457939023,1472.0620985356727,2.948910543107456,0.41285122794670476,-0.9140270650119499,1.9831299187804403,53.273380279541016,33.907901763916016,0.661532461643219,0.25626853108406067,0.135
5400,24970,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.415499347368695,1.1619356766198523,-0.430095230876939,1423.8677871963646,1439.903039938135,2.852989052579639,0.40018543746327767,-1.0883637660788308,1.5447327443544128,50.19514083862305,29.92489242553711,0.7628309726715088,0.2276894599199295,0.122
5400,24810,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2595155896228747,1.0539245837114544,0.02556615614648894,1457.7040061562866,1473.739258898057,2.963969139791958,0.401431934423841,-0.9109744938423154,1.9930546052882625,53.18889236450195,33.916683197021484,0.6694004535675049,0.23524095118045807,0.147
5400,24890,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2787689998498237,1.0569627641475672,0.017166878819094195,1459.3718011484339,1475.4070538902042,2.975822268065785,0.3931313538340703,-0.907665570055415,2.003093617853142,52.98727035522461,33.941627502441406,0.6901249885559082,0.2607191503047943,0.149
5400,25210,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.4143225315541557,1.1597564153184174,-0.4503043904280455,1421.606162886414,1437.6414156281844,2.8222799966797902,0.41720056084774365,-1.0868013416784479,1.5399593379572005,50.145599365234375,29.894102096557617,0.6844559907913208,0.27456536889076233,0.116
5400,25290,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.4141188472892583,1.160881253417787,-0.4194427272641193,1423.3367408809052,1439.3719936226755,2.871251345336863,0.40773562592469603,-1.0900559075008673,1.5386093858261878,50.096065521240234,29.972614288330078,0.7283541560173035,0.23125815391540527,0.123
5400,25130,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.4158395427109203,1.1611664974076608,-0.45066443528823535,1421.2328279902208,1437.2680807319912,2.8255499424501886,0.4096651155329103,-1.0867541055342689,1.5386514053749605,50.17499923706055,29.880842208862305,0.7053773403167725,0.23784257471561432,0.13
5400,25050,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.4139193209323042,1.161273593552358,-0.42889686402096744,1420.394287567227,1436.4295403089973,2.8375499391281567,0.40999030978245454,-1.0903271816088398,1.5268700764461023,50.19120407104492,29.87886619567871,0.7154421210289001,0.23213054239749908,0.148
5400,25370,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.411006085506246,1.1631990279392486,-0.4161337223209072,1425.165023278008,1441.2002760197784,2.9101775512333825,0.4198736606096495,-1.0909171390387904,1.5434420087959941,50.06643295288086,30.027042388916016,0.7347314357757568,0.23254549503326416,0.142
5400,25450,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.415209788721644,1.168223583837599,-0.44417254463148304,1417.9800763611497,1434.01532910292,2.836394926515708,0.417351313182221,-1.090334528517901,1.5178274376573162,50.08078384399414,29.908092498779297,0.7197268605232239,0.2277151495218277,0.136
5400,25610,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2961485588157475,1.0176379502200847,-0.09561636875866582,1456.99919688444,1473.0344496262103,2.584137969597054,0.35138100751059453,-0.9035438776175694,1.9936257511208946,49.118751525878906,29.131765365600586,0.7126250267028809,0.2388526052236557,0.129
5400,25530,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.424323485279245,1.1679570294392787,-0.47123595120994843,1418.3532143894681,1434.3884671312385,2.784451581462901,0.4035858308430377,-1.0874980893482782,1.526019326906681,50.08425521850586,29.871793746948242,0.7365323305130005,0.21667048335075378,0.13
5480,17210,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.0653535679369937,0.7683205585165727,0.30212281132554314,1393.7095217002998,1409.7447744420701,5.164799160326734,0.1491757524331657,-0.8942800139734358,1.7104021700285887,60.84791946411133,35.27709197998047,0.8265764713287354,0.23918038606643677,0.136
5400,25770,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.242489499371119,0.9859563625833733,-0.1778560246543858,1457.6343311573391,1473.6695838991095,2.460801994141257,0.36259300900422187,-0.9047634885538549,1.9961015106181386,49.313655853271484,28.98514175415039,0.7353842854499817,0.26098594069480896,0.147
5400,25690,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2706677180268529,1.004420975418773,-0.11848672774579705,1457.2215649591826,1473.256817700953,2.5245089496583892,0.3532834188994515,-1.1022272539790803,1.6402577508066385,49.207176208496094,29.063690185546875,0.7697615623474121,0.31489071249961853,0.161
5400,25850,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2408280980324335,0.9839911688784065,-0.12984932617248007,1456.6190526908533,1472.6543054326237,2.540645410561677,0.37514364782215387,-1.1002153144262985,1.6430759290364072,49.286109924316406,29.002317428588867,0.7609906792640686,0.22488339245319366,0.164
5480,17370,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.0979635818259998,0.7965044566867098,0.2555151012327795,1381.0021056776397,1397.03735841941,5.425023681886186,0.19734429668834103,-0.9033492386382511,1.654127554167674,60.43657684326172,35.85004806518555,0.8655694127082825,0.25152403116226196,0.13
5480,17290,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.0861362855661418,0.7856276912935964,0.33938905445704814,1393.007390607952,1409.0426433497223,5.116587965752195,0.19848501280144407,-0.884357585690287,1.7112019732066812,61.518985748291016,36.052825927734375,0.8302916288375854,0.2268463671207428,0.155
5480,17450,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.3358835462996546,1.0208156410370597,0.6649283752787368,1385.6518522983797,1401.68710504015,4.811204440210036,-0.05633974028293969,-0.8999343764581202,1.6745900692449416,61.96781921386719,37.202056884765625,0.832120418548584,0.23589015007019043,0.141
5480,17530,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.1566510537613857,0.8711064321355254,0.3937269099122613,1358.827422975064,1374.8626757168345,3.883888423070571,-0.45122420371018224,-0.9307249285314106,1.553254571784379,63.34328842163086,37.906402587890625,0.7087013721466064,0.23283061385154724,0.137
5480,17610,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2775528559481297,0.9855845444336625,0.6013923617796945,1376.545499926772,1392.5807526685423,4.253398503072124,-0.3131826254233043,-0.9114947734870527,1.6324998547602907,62.56550979614258,37.70771408081055,0.7687685489654541,0.22292496263980865,0.136
5480,17690,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.1845501787322366,0.9178322167682929,-0.21229984796064214,1326.3788502954758,1342.4141030372462,4.385689635352305,-0.3874130779204561,-0.9562393994674673,1.4180209817534601,61.890506744384766,37.2523193359375,0.7457684874534607,0.21711264550685883,0.136
5480,17770,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2313247775449374,0.9865546148458902,-0.4025306763412578,1315.1947652171293,1331.2300179588997,4.050260106383951,-0.3631324868513079,-0.9496509647023642,1.3842253038808436,61.81620407104492,36.940582275390625,0.7739907503128052,0.23549672961235046,0.144
5480,18170,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2633365697875332,1.0053586383953663,-0.4394493580890398,1342.0144666642454,1358.0497194060158,3.715279167745343,-0.029439578255648975,-1.0538270160768348,1.3318005602051888,67.41388702392578,39.69683074951172,0.6174930930137634,0.21464307606220245,0.123
5480,18010,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2584552671179012,0.9881730761129296,-0.46802053913392466,1316.7870611731141,1332.8223139148845,3.5573485022948894,-0.20992635341755,-1.0637990234812695,1.233318933174195,64.18217468261719,36.82209396362305,0.6085763573646545,0.21393465995788574,0.137
5480,17930,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2765581226610718,1.008213458357353,-0.4538767355492401,1322.2412939090614,1338.2765466508317,3.5997363326810135,-0.21264194554806365,-1.0775217804825608,1.2239623002010322,63.57430648803711,36.47877883911133,0.6176180839538574,0.21438676118850708,0.144
5480,17850,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2962795616055593,1.0200136196008491,-0.41319801700036113,1325.2331414481737,1341.268394189944,3.7787644600644046,-0.23610622815437257,-1.0897290488817986,1.2096835691331704,62.963199615478516,36.30461120605469,0.6411921381950378,0.24418483674526215,0.148
5480,18090,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.282986228989436,1.0198107941615657,-0.4299981500869912,1349.1623676707673,1365.1976204125376,3.7669000338908467,-0.035116269943818584,-1.0670862461485673,1.3288043355981873,66.70532989501953,39.24546432495117,0.6315833330154419,0.21734637022018433,0.135
5480,18330,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2346514741974515,0.9786251492345205,-0.36589498801741177,1363.3105610957114,1379.3458138374817,4.012511829913811,0.02535391317035506,-1.0714549665775426,1.3666512095716623,67.85301208496094,41.19403076171875,0.6099861264228821,0.22515524923801422,0.149
5480,18250,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2116905626825571,0.9669938883381205,-0.3779428140409417,1359.7566841997034,1375.7919369414738,3.975719298790419,0.03712850448002814,-1.063415489855977,1.3714423409101268,68.23287200927734,41.364627838134766,0.5940300822257996,0.21795471012592316,0.157
5480,18570,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.1453447989680898,0.8967815293930803,-0.200673727752092,1387.1395338948814,1403.1747866366518,3.9285471891994996,0.04142809241407469,-1.0000154293177945,1.5928033817680332,65.63055419921875,40.82857894897461,0.6315392851829529,0.22710590064525604,0.136
5480,18410,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2413969504526454,0.9903191757349109,-0.3625206163827673,1366.252145784823,1382.2873985265933,4.020308939650614,0.02239985009939029,-1.0747778915358666,1.3695425723322032,67.59004974365234,41.08339309692383,0.617939829826355,0.22519780695438385,0.15
5480,18650,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.1184302968257316,0.8681428542559958,-0.17119830311666728,1381.22845335573,1397.2637060975003,3.837832240593712,0.048441144095508065,-1.0000035348664467,1.5698453409441402,66.68772888183594,41.3804931640625,0.5680810213088989,0.21622057259082794,0.135
5480,18730,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.1378125004737116,0.8845229880992754,-0.2069232410104349,1386.10772706671,1402.1429798084803,3.8987835774383512,0.0339677561180433,-1.0000101998433224,1.5887731158558331,65.72360229492188,40.96153259277344,0.6274004578590393,0.22691045701503754,0.135
5480,18810,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.172412502280884,0.9236620792042339,-0.3099858451823346,1395.6528906884923,1411.6881434302627,4.019186729882948,0.051994711294506044,-1.0000055932348655,1.6264718431196992,65.40926361083984,40.632808685302734,0.6523611545562744,0.2338608205318451,0.137
5480,18490,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2130371981967472,0.9479817833009131,-0.48652900887838824,1401.4394166037512,1417.4746693455215,3.433604670991412,-0.053286847299395,-1.0828386463966133,1.4746281338695524,70.14166259765625,42.42959213256836,0.6397522687911987,0.2207857370376587,0.178
5480,18970,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2959368663767044,1.0396207889471492,-0.4652735031178426,1400.9671618231846,1417.002414564955,4.117622143774431,0.11306341071572246,-0.9735431155169545,1.6852134148035007,64.36712646484375,39.84164810180664,0.71800696849823,0.23979534208774567,0.13
5480,18890,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.1990675764720164,0.956208532816138,-0.3373546971406008,1404.0166095143977,1420.051862256168,4.091297075828519,0.052281849448121184,-1.0000197380091271,1.660240101409587,64.6500015258789,40.320945739746094,0.6701180338859558,0.2421640306711197,0.143
5480,19130,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.3127065697190645,1.0546400381925114,-0.4831436680187788,1408.3684158473493,1424.4036685891197,4.171022587470469,0.11005155600217047,-0.9748253369444879,1.7145792838711444,63.742820739746094,39.64337921142578,0.7277268171310425,0.24529114365577698,0.116
5480,19050,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.3018059573450174,1.0474486148692659,-0.4756725903925974,1405.3352491528913,1421.3705018946616,4.139039745221512,0.10794215455972622,-0.975643835696135,1.7008596283747153,63.99189758300781,39.71896743774414,0.726152777671814,0.2432493269443512,0.124
5480,19290,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.3612043777803278,1.095596758945943,-0.5453169901418903,1408.8295292710104,1424.8647820127808,4.001382367134278,0.21078961077695096,-0.9650025143418155,1.7277315560510336,62.580787658691406,39.26817321777344,0.70229172706604,0.24769294261932373,0.113
5480,19210,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.3289411752250564,1.066400997817434,-0.4799938986839023,1412.2746094813217,1428.309862223092,4.2216667864286235,0.10569010842146613,-0.9641212119593376,1.7433425837876695,63.356021881103516,39.51643371582031,0.7248009443283081,0.24522696435451508,0.118
5480,19370,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.324645969065133,1.0715345986424458,-0.5183383274426555,1401.3828481367116,1417.418100878482,3.9761307150077867,0.23222994625588916,-0.9666957558782274,1.6946220875109863,62.96411895751953,39.472381591796875,0.7045485973358154,0.2418999969959259,0.116
5480,19450,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.1924829567740056,0.9343947708418588,-0.16581994421717047,1393.8779788587676,1409.913231600538,3.6959664701902586,0.2172787630932256,-0.9624369329511601,1.667973506336614,64.48495483398438,39.09855270385742,0.7317500710487366,0.25500282645225525,0.141
5480,19690,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2254235986857533,0.9689621594687384,-0.2170159268858615,1401.017581404271,1417.0528341460413,3.9374293233624886,0.18487732151142686,-0.9694642561203233,1.690094052199747,63.08102035522461,38.71324157714844,0.7389466762542725,0.24960465729236603,0.123
5480,19610,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.22808600462108,0.9791545674705405,-0.23331450764510242,1402.416403735183,1418.4516564769533,4.010471012644274,0.18254729907970307,-0.9679262257799558,1.6976078813581743,62.820369720458984,38.642818450927734,0.7423449158668518,0.24885083734989166,0.13
5480,19530,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2207160950310862,0.964027044689698,-0.21057378757003212,1397.9591236307842,1413.9943763725546,3.861289448248077,0.19955736120297166,-0.9671665267365201,1.6799334999635278,63.48263931274414,38.751121520996094,0.7300693988800049,0.2539444863796234,0.142
5480,19770,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2257990209428493,0.9611198138029581,-0.22062964781791536,1400.2203147204145,1416.255567462185,3.832085063967032,0.19712842321137924,-0.9674897738652523,1.6889486256562538,63.51272964477539,38.83368682861328,0.7093842029571533,0.266561359167099,0.143
5480,19850,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2125707944108028,0.9431814633143687,-0.19731029864118965,1396.4541347409734,1412.4893874827437,3.760494945830051,0.19841278880771349,-0.9681930057686565,1.6726329577241956,63.87476348876953,38.99722671508789,0.7053958177566528,0.26092061400413513,0.142
5480,19930,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2703231090783935,0.9689751679640234,0.09431058388344067,1397.8643944590485,1413.899647200819,3.7867035318588482,0.24582765546623464,-1.0000257330796118,1.6353063673222363,64.19513702392578,39.206912994384766,0.7404583096504211,0.2624889612197876,0.129
5480,20010,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.2431794671349505,0.9893513719615847,-0.0907053489417942,1382.7616600277352,1398.7969127695055,3.6625310427312594,0.21999205881563458,-1.0000079647606233,1.5757949085870209,64.65301513671875,39.169288635253906,0.6962453126907349,0.2641516923904419,0.138
5480,20330,SARIMAX,"(0, 0, 0)","(0, 1, 1, 12)","ETP,SWI",1960-01-01,1995-12-01,1996-01-01,1999-12-01,432,48,1.3516549479396314,1.09478253022751,-0.4310854147826073,1422.9437493449045,1438.9790020866749,4.3061623793001615,0.2655973916142142,-0.9690313325372314,1.784138297116634,60.23796463012695,37.78306198120117,0.7886435389518738,0.2919372618198395,0.118
